name,label,HCP_A_CI_lower,HCP_A_CI_upper,DUD_45yo_CI_lower,DUD_45yo_CI_upper,DUD_childhood_CI_lower,DUD_childhood_CI_upper,DUD_residual_CI_lower,DUD_residual_CI_upper,HCP_YA_CI_lower,HCP_YA_CI_upper
"Stacked: Non Task, SVR+XGB",svr_xgb_set3,0.30047371749597,0.45119198351141,0.260010637069886,0.386639894277819,0.294502637550466,0.415051367092143,0.011122498601576,0.16030870608419,0.234628923366344,0.360334598227926
"Stacked: Task FC, SVR+XGB",svr_xgb_set4,0.316165270843829,0.46219705669595,0.224221295713611,0.359262247026084,0.219461579198908,0.349487944982444,-0.03810241162749,0.100298201995673,0.417615007169666,0.522027351388679
"Stacked: Task Contrast & Task FC, SVR+XGB",svr_xgb_set5,0.364160338143159,0.496635270574436,0.388824848747247,0.501972862771414,0.384787642400267,0.495045010851167,0.010852456109589,0.147203108421798,0.328336519551988,0.447896882139997
"Stacked: All excluding Task FC, SVR+XGB",svr_xgb_set6,0.353881837446966,0.493562362389325,0.390466632121326,0.509810212648432,0.406706182889894,0.51323931053186,0.023790748750837,0.16359412840488,0.277278788460963,0.404228629823866
"Stacked: All excluding Task Contrast, SVR+XGB",svr_xgb_set7,0.367952677918708,0.509068279254865,0.290607200158346,0.41692536493285,0.307225731885747,0.427466677027436,-0.008845293027326,0.137156074281751,0.400330166099074,0.508439802899128
"Stacked: Resting and Task FC, SVR+XGB",svr_xgb_set8,0.378360595983404,0.517737023726696,0.259698196215692,0.39046234865188,0.27328363264087,0.393759155157378,0.007236848552914,0.139170916842911,0.401863359633645,0.508355561917751
"Stacked: All, XGB+eNet",xgb_eNet_set1,0.493477113193126,0.614555458598595,0.326103340116957,0.448877193936174,0.361564486730946,0.481390403892755,0.075793834800034,0.215474602765908,0.45460608948564,0.554755678701734
"Stacked: Task Contrast, XGB+eNet",xgb_eNet_set2,0.373596352661093,0.507231733692585,0.203572462776364,0.335235041135674,0.289401700242088,0.424603142288692,0.067659092741932,0.207262923534031,0.392709043959275,0.499979028390352
"Stacked: Non Task, XGB+eNet",xgb_eNet_set3,0.311576885115726,0.463051448682072,0.186158369616061,0.318443117443979,0.240778664136977,0.366495950455562,0.073124882467806,0.216337653145817,0.194491454492207,0.328324395922955
"Stacked: Task FC, XGB+eNet",xgb_eNet_set4,0.25283052639174,0.411661933144814,0.155868216940227,0.296586292740781,0.153647466585468,0.290193565040294,-0.02366633096561,0.112908162480554,0.357225705514613,0.46676230587413
"Stacked: Task Contrast & Task FC, XGB+eNet",xgb_eNet_set5,0.427577707977476,0.559123221999911,0.26856098971519,0.397094121702123,0.306717201821668,0.43991449060113,0.05904901371295,0.198630100610687,0.45843053574329,0.557818241261313
"Stacked: All excluding Task FC, XGB+eNet",xgb_eNet_set6,0.495666732805844,0.611400305726255,0.244876697286234,0.376121595365201,0.327069662831117,0.453809621635114,0.080022507500762,0.220325221783684,0.39637376922744,0.503518319829542
"Stacked: All excluding Task Contrast, XGB+eNet",xgb_eNet_set7,0.402244363367691,0.544541325693772,0.166041248790469,0.300678925589942,0.218991837851974,0.343615682902296,0.046490095743962,0.185264019435291,0.375350564841008,0.486883512857096
"Stacked: Resting and Task FC, XGB+eNet",xgb_eNet_set8,0.336369530523746,0.486520916778258,0.16028243294737,0.299246101184752,0.193715738286921,0.325742547654487,0.031805728719691,0.168292892860228,0.369202545522953,0.479576471958986
"Stacked: All, XGB+RF",xgb_rf_set1,0.315796597842336,0.458675154801267,0.155951576925747,0.287816576516114,0.272920831719594,0.402293544770828,0.048276781010452,0.185377525904691,0.285341596941093,0.40316581811441
"Stacked: Task Contrast, XGB+RF",xgb_rf_set2,0.286127651027789,0.436306038378348,0.118710790961092,0.261605819353392,0.24893731214586,0.380959998976419,0.058439107615198,0.194051532469114,0.329406255452355,0.44211673477355
"Stacked: Non Task, XGB+RF",xgb_rf_set3,0.30062240085554,0.449339906738898,0.152776009677606,0.285901096707411,0.237327145261845,0.366357018642513,0.070059520093064,0.217776982679309,0.159327168180536,0.294857019550382
"Stacked: Task FC, XGB+RF",xgb_rf_set4,0.216136480380579,0.381956123403776,0.138306779504929,0.281025258499167,0.139997969123844,0.279667430760381,-0.018062177004415,0.117295939921458,0.301238184724178,0.412354373126416
"Stacked: Task Contrast & Task FC, XGB+RF",xgb_rf_set5,0.329568524774093,0.473693435325196,0.157143522950262,0.299494257246894,0.263523809605791,0.395155818032774,0.05282409102779,0.187169513514086,0.344236865082385,0.452157301318709
"Stacked: All excluding Task FC, XGB+RF",xgb_rf_set6,0.397026675695232,0.532284414521995,0.129099391514302,0.271991624613259,0.273109437063223,0.406556936262336,0.059861762929149,0.195994350745656,0.205731127178956,0.336114672615182
"Stacked: All excluding Task Contrast, XGB+RF",xgb_rf_set7,0.265992078125378,0.423839966429194,0.144962290782,0.277704524068834,0.195946392648481,0.325750133154099,0.034776837236553,0.173781194810634,0.255546684532936,0.377707899685926
"Stacked: Resting and Task FC, XGB+RF",xgb_rf_set8,0.213430175594428,0.374815266575358,0.137411390281679,0.275370289461092,0.180443058503682,0.313424661809391,0.025832040298212,0.163864849565629,0.259278211534212,0.38312553082071
"Stacked: All, XGB+SVR",xgb_svr_set1,0.351485965622366,0.493473300569891,0.205611321827173,0.336047665700273,0.320201808067441,0.445322649596589,0.073859961217425,0.213647992577961,0.329659388769971,0.447106445001673
"Stacked: Task Contrast, XGB+SVR",xgb_svr_set2,0.321998742002479,0.463264138132772,0.147161504013193,0.287628672380754,0.274878438949044,0.410207492475948,0.067427995217805,0.205146509726784,0.351501233985606,0.464204953373807
"Stacked: Non Task, XGB+SVR",xgb_svr_set3,0.294098841291888,0.444883187978162,0.167884461221447,0.299387928755794,0.234421940764207,0.361398479560199,0.061573018134201,0.206097211777421,0.162139544871218,0.297177079903653
"Stacked: Task FC, XGB+SVR",xgb_svr_set4,0.233047267341916,0.39417085050599,0.146776786507919,0.288126591201458,0.145520221087905,0.284275664058123,-0.024706377944592,0.111217004688436,0.301600254349051,0.413583007908403
"Stacked: Task Contrast & Task FC, XGB+SVR",xgb_svr_set5,0.323577749909603,0.470463224539421,0.183881478442756,0.318641193652942,0.286893065895271,0.420027993362409,0.06225434094049,0.199679748498728,0.367912725600216,0.474219106408925
"Stacked: All excluding Task FC, XGB+SVR",xgb_svr_set6,0.428904601918333,0.555246710406786,0.172140210273035,0.308812458746984,0.300379499904414,0.432841318460117,0.077554432933016,0.217121018659693,0.285454085890993,0.407855128082682
"Stacked: All excluding Task Contrast, XGB+SVR",xgb_svr_set7,0.282850396814655,0.44243143903875,0.150346838213531,0.284529587792003,0.204575671075462,0.332461670323701,0.043178723665631,0.183152651968839,0.270750655219125,0.393479350698191
"Stacked: Resting and Task FC, XGB+SVR",xgb_svr_set8,0.245358247909894,0.40189021845134,0.145902523821087,0.28628874535555,0.185584756003814,0.319829895847659,0.0286114824087,0.165101626837362,0.27910032400231,0.39952322632374
"Stacked: All, XGB+XGB",xgb_xgb_set1,0.339630605155182,0.479336721090657,0.174683879424903,0.306061782637919,0.296766422625251,0.421976086107526,0.050205393410202,0.190867174073873,0.287535216945424,0.410530788130381
"Stacked: Task Contrast, XGB+XGB",xgb_xgb_set2,0.298946601269532,0.444556019899325,0.138130033174944,0.279850780162091,0.265834129690017,0.399296555983027,0.058208682866229,0.194136475366383,0.33398880472854,0.447022716200524
"Stacked: Non Task, XGB+XGB",xgb_xgb_set3,0.30327712281727,0.452157315735191,0.160435483230894,0.290794530986632,0.241795782101512,0.368266449753018,0.060235455070827,0.205609882998422,0.155767018670654,0.289592093048823
"Stacked: Task FC, XGB+XGB",xgb_xgb_set4,0.221879721340846,0.387884270267036,0.143895014512556,0.284522609253561,0.148823268996954,0.287984857134501,-0.022227724053567,0.114785281718117,0.298483747590607,0.41043886149529
"Stacked: Task Contrast & Task FC, XGB+XGB",xgb_xgb_set5,0.328145508008535,0.470103929571771,0.178628106557256,0.312643991999262,0.274659637821347,0.405974348244696,0.053194370325336,0.188944080658687,0.347172001994074,0.456330366753182
"Stacked: All excluding Task FC, XGB+XGB",xgb_xgb_set6,0.401015975062678,0.531843724462149,0.159684722098424,0.296672802877791,0.288666568141701,0.421767819754714,0.069633471802569,0.210115631672304,0.243641025066112,0.369757978570576
"Stacked: All excluding Task Contrast, XGB+XGB",xgb_xgb_set7,0.279146994026927,0.438524773757379,0.141210651175866,0.274339061753974,0.194629368968674,0.324243687935197,0.039370542788179,0.176008789360441,0.263722422511783,0.387637979721066
"Stacked: Resting and Task FC, XGB+XGB",xgb_xgb_set8,0.24174451685186,0.398718190493527,0.138691319799142,0.278204168856407,0.183427521005021,0.31581011903825,0.028569679516646,0.165459371812476,0.268706488919474,0.388861673679244
"Total Brain Volume, eNet",eNet_brainVol,,,0.240318830457329,0.37757344048656,0.253244727856122,0.392064669211681,0.021273432337981,0.16476779101084,,
"Facename: Encoding-Distractor, eNet",eNet_facename,,,0.366594156711486,0.489305489690552,0.357253268123888,0.478119110710159,0.139677281002062,0.272381977289849,,
"Facename FC, eNet",eNet_facename_FC_PCA75,,,0.142260599973162,0.273401003501866,0.188392143603778,0.317555258702166,-0.062599482010738,0.064663702356202,,
"Emotion Processing Contrast, eNet",eNet_faces,,,0.255167618120359,0.378993524393077,0.250772975612696,0.378631913375902,0.027286259823519,0.172449375692171,,
"Emotion Processing FC, eNet",eNet_faces_FC_PCA75,,,0.053801026758494,0.201314583187734,0.058441108230272,0.204714673333358,-0.048526503280567,0.077223906089034,,
"MID Contrast, eNet",eNet_mid,,,0.07569910286383,0.21529444727127,0.049279301744399,0.188098943310185,-0.065015535618036,0.089688264379483,,
"MID FC, eNet",eNet_mid_FC_PCA75,,,0.150289954252943,0.269502724993555,0.161202791956759,0.299128089076461,-0.034076358301942,0.099158342116932,,
"Stroop Contrast, eNet",eNet_stroop,,,0.130768311362973,0.269207357742672,0.032906999588363,0.172148136828624,-0.003817264790317,0.145925864739953,,
"Stroop FC, eNet",eNet_stroop_FC_PCA75,,,0.223838116968716,0.348092867721854,0.197297425415276,0.332506584773437,-0.012951500556572,0.125231242624897,,
"Total Brain Volume, RF",rf_brainVol,,,0.197509918346353,0.328974453885711,0.215902785744153,0.346687664405303,-0.003533651971324,0.136741223565429,,
"Facename: Encoding-Distractor, RF",rf_facename,,,0.360013908824842,0.479997582769706,0.317099671706961,0.441783414270368,0.085375807938159,0.227086476074799,,
"Facename FC, RF",rf_facename_FC_PCA75,,,0.170773517944838,0.308041675855669,0.195427063379972,0.327868012301687,-0.074331809810981,0.074470463350859,,
"Emotion Processing Contrast, RF",rf_faces,,,0.175884559915011,0.310124935341735,0.17156010519013,0.303555051852902,0.020839975204591,0.157810721582619,,
"Emotion Processing FC, RF",rf_faces_FC_PCA75,,,0.114591082810152,0.256831127407563,0.106181450821201,0.246792664036466,-0.00244451048728,0.128419588102491,,
"MID Contrast, RF",rf_mid,,,0.030637152591566,0.171925102284854,0.040217611131488,0.177660356979173,-0.061843223963752,0.073182693353085,,
"MID FC, RF",rf_mid_FC_PCA75,,,0.134189017889709,0.263994185154776,0.143440862090374,0.281659788989001,-0.053334842163148,0.082275189732865,,
"Stroop Contrast, RF",rf_stroop,,,0.227015352639729,0.362817775223812,0.213000066697131,0.343867570798423,0.052656035775804,0.201566388941421,,
"Stroop FC, RF",rf_stroop_FC_PCA75,,,0.212842536896267,0.337300369375809,0.207582188818172,0.332659879894974,-0.016582177858403,0.116588776678678,,
"Total Brain Volume, SVR",svr_brainVol,,,0.230514288047864,0.36947189516883,0.242724399850134,0.380010475026416,0.014410302675145,0.1689492010842,,
"Facename: Encoding-Distractor, SVR",svr_facename,,,0.374560918407654,0.495144934695118,0.370386385248701,0.483302601665793,0.063020937101715,0.195781118006837,,
"Facename FC, SVR",svr_facename_FC_PCA75,,,0.20059426998293,0.329249277977429,0.233337011270409,0.359733467017398,-0.032018307985827,0.084799706348649,,
"Emotion Processing Contrast, SVR",svr_faces,,,0.222852663873048,0.352976816004973,0.234586230779182,0.36505173140728,-0.011117838606177,0.129351944377417,,
"Emotion Processing FC, SVR",svr_faces_FC_PCA75,,,0.085125561680542,0.223572592627824,0.084134676067079,0.225282271064759,-0.043997780837934,0.082184541957321,,
"MID Contrast, SVR",svr_mid,,,0.059398149449545,0.202349822118429,0.002318528175573,0.135497544168743,-0.061958628487756,0.076823772777088,,
"MID FC, SVR",svr_mid_FC_PCA75,,,0.163407940453056,0.301275115182488,0.166326856191968,0.295735743680544,-0.069062430067585,0.090356944531329,,
"Stroop Contrast, SVR",svr_stroop,,,0.292038937507052,0.418415668431768,0.25286405244557,0.381665579082065,0.076236892569972,0.216850645707644,,
"Stroop FC, SVR",svr_stroop_FC_PCA75,,,0.254294345176306,0.381757319421846,0.229488742595949,0.35792899901283,-0.001980026126968,0.136980543545439,,
"Total Brain Volume, XGB",xgb_brainVol,,,0.204839709373764,0.33859884113449,0.207718930644038,0.341393063340148,0.00629372516928,0.158355954035726,,
"Facename: Encoding-Distractor, XGB",xgb_facename,,,0.308828096722604,0.433307100431504,0.32376983783386,0.4509177138283,0.097489305336359,0.237123645924759,,
"Facename FC, XGB",xgb_facename_FC_PCA75,,,0.179913098644672,0.313467948986089,0.163325251462595,0.297079806862564,-0.085229888916794,0.053452037632266,,
"Emotion Processing Contrast, XGB",xgb_faces,,,0.135810948617782,0.280016253892019,0.147455588325624,0.276034955803667,0.054640125142456,0.1909154298106,,
"Emotion Processing FC, XGB",xgb_faces_FC_PCA75,,,0.081121002730972,0.222828769296755,0.095136777903583,0.236298431058106,-0.014190481458244,0.11692232288194,,
"MID Contrast, XGB",xgb_mid,,,-0.034004509961969,0.111067097884671,0.007237948802916,0.155677086305966,-0.048584447039105,0.096761650533984,,
"MID FC, XGB",xgb_mid_FC_PCA75,,,0.078975713160954,0.215501411502071,0.119702602501098,0.261333925035327,0.003764084965591,0.143816181714289,,
"Stroop Contrast, XGB",xgb_stroop,,,0.188332589203563,0.321283593963387,0.161478686474694,0.300176311052654,0.026043305664356,0.158521848619622,,
"Stroop FC, XGB",xgb_stroop_FC_PCA75,,,0.189346433150273,0.322140549084109,0.155776976618965,0.288691082435177,-0.021231805054445,0.117243920354205,,
"Emotion Processing Contrast, eNet",eNet_emo,,,,,,,,,0.183986151073533,0.309229835587955
"Gambling Contrast, eNet",eNet_gam,,,,,,,,,-0.086041426199257,0.046384007082884
"Gambling FC, eNet",eNet_gam_FC_PCA75,,,,,,,,,0.2351227058667,0.360706677841171
"Language Contrast, eNet",eNet_lan,,,,,,,,,0.336275261506138,0.448789269766916
"Language FC, eNet",eNet_lan_FC_PCA75,,,,,,,,,0.330086009143021,0.446433871681647
"Motor Contrast, eNet",eNet_mot,,,,,,,,,0.199583813528616,0.328910400788376
"Motor FC, eNet",eNet_mot_FC_PCA75,,,,,,,,,0.273513218220838,0.396103886022151
"Relational Contrast, eNet",eNet_rel,,,,,,,,,0.266747563630921,0.384708363785751
"Relational FC, eNet",eNet_rel_FC_PCA75,,,,,,,,,0.267202166622481,0.390835811624958
"Social Cognition Contrast, eNet",eNet_soc,,,,,,,,,0.167081705873591,0.305260410120483
"Social Cognition FC, eNet",eNet_soc_FC_PCA75,,,,,,,,,0.364246069949842,0.478414970390401
"Working Memory Contrast, eNet",eNet_wm,,,,,,,,,0.44729560255849,0.548066309488611
"Working Memory FC, eNet",eNet_wm_FC_PCA75,,,,,,,,,0.406676983089723,0.5119903246586
"Emotion Processing Contrast, RF",rf_emo,,,,,,,,,0.158570379659262,0.289112684252515
"Gambling Contrast, RF",rf_gam,,,,,,,,,0.056503540694539,0.196606188177583
"Gambling FC, RF",rf_gam_FC_PCA75,,,,,,,,,0.214540978187135,0.335433846547684
"Language Contrast, RF",rf_lan,,,,,,,,,0.298297487565656,0.415126460236098
"Language FC, RF",rf_lan_FC_PCA75,,,,,,,,,0.270412879180013,0.391786084115401
"Motor Contrast, RF",rf_mot,,,,,,,,,0.213002249774541,0.34425519238266
"Motor FC, RF",rf_mot_FC_PCA75,,,,,,,,,0.197432845693388,0.325196904679281
"Relational Contrast, RF",rf_rel,,,,,,,,,0.249737676335833,0.369781865755486
"Relational FC, RF",rf_rel_FC_PCA75,,,,,,,,,0.238788377336677,0.359873881724354
"Social Cognition Contrast, RF",rf_soc,,,,,,,,,0.228969536855307,0.356022210045321
"Social Cognition FC, RF",rf_soc_FC_PCA75,,,,,,,,,0.279864743510179,0.39899363587947
"Working Memory Contrast, RF",rf_wm,,,,,,,,,0.394669941113986,0.502435455750345
"Working Memory FC, RF",rf_wm_FC_PCA75,,,,,,,,,0.318857142671942,0.43939943816615
"Emotion Processing Contrast, SVR",svr_emo,,,,,,,,,0.208528447471279,0.325940524746488
"Gambling Contrast, SVR",svr_gam,,,,,,,,,0.062864788735949,0.18964642638029
"Gambling FC, SVR",svr_gam_FC_PCA75,,,,,,,,,0.250819768348147,0.378116590273639
"Language Contrast, SVR",svr_lan,,,,,,,,,0.340862315226618,0.453857985777516
"Language FC, SVR",svr_lan_FC_PCA75,,,,,,,,,0.341628053320559,0.453362277196516
"Motor Contrast, SVR",svr_mot,,,,,,,,,0.253329969962455,0.376510039397473
"Motor FC, SVR",svr_mot_FC_PCA75,,,,,,,,,0.206228486724256,0.329175414361839
"Relational Contrast, SVR",svr_rel,,,,,,,,,0.269447053000827,0.387140258873594
"Relational FC, SVR",svr_rel_FC_PCA75,,,,,,,,,0.305036699484533,0.424549881771698
"Social Cognition Contrast, SVR",svr_soc,,,,,,,,,0.18453185264972,0.317725286831394
"Social Cognition FC, SVR",svr_soc_FC_PCA75,,,,,,,,,0.354138799680587,0.470391471878796
"Working Memory Contrast, SVR",svr_wm,,,,,,,,,0.448587618421321,0.551008156508673
"Working Memory FC, SVR",svr_wm_FC_PCA75,,,,,,,,,0.413073358563196,0.517442605677835
"Emotion Processing Contrast, XGB",xgb_emo,,,,,,,,,0.131281139564015,0.25765895896372
"Gambling Contrast, XGB",xgb_gam,,,,,,,,,0.024281288097123,0.163494491508819
"Gambling FC, XGB",xgb_gam_FC_PCA75,,,,,,,,,0.223271750815591,0.341063306090173
"Language Contrast, XGB",xgb_lan,,,,,,,,,0.278821187369996,0.394062331443373
"Language FC, XGB",xgb_lan_FC_PCA75,,,,,,,,,0.234329045546276,0.357181994391294
"Motor Contrast, XGB",xgb_mot,,,,,,,,,0.191749336056191,0.321557801115154
"Motor FC, XGB",xgb_mot_FC_PCA75,,,,,,,,,0.185438679193973,0.308003932126984
"Relational Contrast, XGB",xgb_rel,,,,,,,,,0.226117597905419,0.347116187242855
"Relational FC, XGB",xgb_rel_FC_PCA75,,,,,,,,,0.207507012516082,0.330878288730162
"Social Cognition Contrast, XGB",xgb_soc,,,,,,,,,0.184580858398743,0.312788807507065
"Social Cognition FC, XGB",xgb_soc_FC_PCA75,,,,,,,,,0.289102061268133,0.406932453532799
"Working Memory Contrast, XGB",xgb_wm,,,,,,,,,0.387691681712141,0.49839207904959
"Working Memory FC, XGB",xgb_wm_FC_PCA75,,,,,,,,,0.339524966241431,0.453632122905259
