,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6
rf_rf_set2,0.7036367699258063,0.7756970249505727,0.7074720620031888,0.665830866806467,0.7646306958278607,0.8154894605335467,0.705376126259988
rf_rf_set3,0.706504127910001,0.84068240077917,0.7121293549097224,0.6592741110457789,0.8040339974950128,0.8407779357587095,0.7444899139883168
rf_rf_set4,0.7444199434265761,0.7940815821576664,0.7173170354221876,0.6571033425862288,0.8370763264754615,0.8646588075498709,0.6934632795011871
rf_rf_set5,0.6923605258527986,0.7805001849385418,0.706472335071304,0.6429327633308817,0.7908214254586894,0.8331015327421166,0.6828930567076703
rf_rf_set6,0.6875661279693982,0.8007209960906684,0.7102561149063878,0.6324973648701276,0.779467944647444,0.8119064019821625,0.7056806623920416
rf_rf_set7,0.7104851856184885,0.8070968165617258,0.7135033513272456,0.6455597051596279,0.8198759750541817,0.850629131450157,0.7178608375618544
rf_rf_set8,0.719323149526269,0.8092571714157061,0.7184649078566012,0.6567990986807158,0.8118181806521468,0.854555640866813,0.7182349754093375
rf_svr_set1,0.6855716636348388,0.7905395965425058,0.7038315518086911,0.6371016849315444,0.7926665858534233,0.8168096882024916,0.699085573854315
rf_svr_set2,0.6777718617847603,0.7780818060458405,0.7039452940238491,0.6402977842439154,0.7711600455793856,0.8240690595091986,0.6940555023652755
rf_svr_set3,0.7089499037845316,0.8310911464205356,0.7171819750790795,0.6552174798795021,0.8013428020816413,0.8452231395340528,0.7329583077939233
rf_svr_set4,0.7461438111434754,0.7860620829616595,0.7224410461126248,0.6580557582248331,0.8360773333134324,0.8798148014660163,0.696748418498738
rf_svr_set5,0.6890268477286233,0.7777133456100324,0.7040206010520552,0.6429082844193261,0.7912143870942271,0.8347356348894924,0.6856821676396508
rf_svr_set6,0.6787857641706081,0.7971485310122562,0.7116894282898959,0.6321232198827592,0.778899323648613,0.8213857922349722,0.6955090224301128
rf_svr_set7,0.7168333149903545,0.804861639403358,0.724835599290796,0.6520882361978922,0.8172964559645117,0.8513641614336896,0.7088604669864133
rf_svr_set8,0.720732219029366,0.8144518141781227,0.7186200468332893,0.6540074707804173,0.8156011452121749,0.8622790291999949,0.713468796962196
rf_xgb_set1,0.6934070679459984,0.7896485895671409,0.717085931478213,0.6509751145495046,0.8089475618559872,0.8214613621497023,0.7098819565344565
rf_xgb_set2,0.6992880946957911,0.7778079113837952,0.7120279337161906,0.6443335167227757,0.7634413162944823,0.8234091203753554,0.7076667639544308
rf_xgb_set3,0.7091033633070224,0.8395684083083255,0.7225859394554811,0.665425397706553,0.8026597061128362,0.8386321494277069,0.743011765333899
rf_xgb_set4,0.744553624419271,0.7893430598502706,0.720208235755644,0.656587661093351,0.8298731522719398,0.870105067764299,0.7014241712809606
rf_xgb_set5,0.6914656386457655,0.779687506565577,0.7115750251414599,0.6408351058513658,0.7963762535985012,0.83566685738186,0.6942566178739148
rf_xgb_set6,0.6871131051845757,0.8174008677129591,0.7226552596784944,0.6498481266461108,0.7892313877681809,0.8228828482681135,0.7098296906430632
rf_xgb_set7,0.7206093452952155,0.8134978602618721,0.7171432154911632,0.6493530750399835,0.8374875918270019,0.8533975585566757,0.7260269622773641
rf_xgb_set8,0.7207743038970674,0.811518292715622,0.7190195933276434,0.6580559779409927,0.8145569888051939,0.8564424981989436,0.7228418859650877
svr_eNet_set1,0.6527528176683782,0.7214082641122146,0.6093035037225593,0.6024392906431155,0.7069150913744267,0.7176693554540075,0.6590380446389996
svr_eNet_set2,0.6977825446507049,0.7651785237234733,0.6787736644270026,0.6313271456787604,0.7301928390356593,0.7895516716068647,0.7037406104709165
svr_eNet_set3,0.7442154858375791,0.8038577283250358,0.7008214836027733,0.6760847813279068,0.7874837929188468,0.8016695539449088,0.7139468069760785
svr_eNet_set4,0.6908817045757636,0.770484151718975,0.7008277268792439,0.6509749473976671,0.8030544677066108,0.8549794121905732,0.7649928561979843
svr_eNet_set5,0.6857978517049026,0.7529918845856931,0.6649025922979723,0.6219361459786414,0.7223272023956938,0.7612288969025516,0.6848939300950516
svr_eNet_set6,0.6830882291371607,0.736070747355358,0.6352599871843806,0.6119201930646738,0.692434571870244,0.7621748162000099,0.6544652439815661
svr_eNet_set7,0.6999664866046336,0.79439679493097,0.6940869949458904,0.6588494262886421,0.7624584635361671,0.8177220561691584,0.7379181172782397
svr_eNet_set8,0.7028736534227737,0.795256488457955,0.70081946920585,0.665327816979689,0.7881115093485893,0.8460613588905482,0.7541917770036813
svr_rf_set1,0.7255786674110707,0.7731280957626679,0.6692172434101278,0.6334470280799898,0.7326177679238675,0.718948744569578,0.725601026873971
svr_rf_set2,0.7528281101204867,0.8026171671599834,0.6957421778966639,0.652683058612959,0.7353224403042636,0.8009789517340111,0.76031342037786
svr_rf_set3,0.7401610854503794,0.774296921178323,0.7373598424018003,0.710027554472525,0.814267004412703,0.8119333139547564,0.7185515821152767
svr_rf_set4,0.6996758935272132,0.7728484695476011,0.7236678833228134,0.6689762542573285,0.800000339624974,0.8590184823930641,0.8001745302722292
svr_rf_set5,0.7399033235361336,0.7974173913105693,0.6881522693724093,0.6458170814654929,0.7439490589112764,0.7855319637380249,0.7115235530112124
svr_rf_set6,0.740021114932494,0.774560933468282,0.6856908104812673,0.6412118605632822,0.7055355241765624,0.752550748094916,0.6975197918609756
svr_rf_set7,0.7056477208469301,0.7866307693947073,0.7305942290717126,0.6857009007931004,0.7837236341701095,0.8263682881056756,0.7743577500770766
svr_rf_set8,0.7087193363041765,0.801384121931071,0.7325466417952166,0.6905600760150894,0.8157052650780124,0.8452324442372091,0.7789661022482025
svr_svr_set1,0.6649400089173151,0.7349784979564608,0.6161038782105751,0.6026795218661305,0.7273189455045658,0.7250353841578568,0.673423086710768
svr_svr_set2,0.7212802479984424,0.7889056744562345,0.6821223485617914,0.6302983133167585,0.7219195136222865,0.794687285759754,0.7145802760215523
svr_svr_set3,0.7398581464910349,0.809080229523122,0.7112307167655753,0.6840430212970264,0.7981503447636844,0.8039451654027997,0.7279819867115586
svr_svr_set4,0.6895592512422617,0.7707468438700299,0.7008176777790078,0.6499992377782429,0.8038931556161708,0.8610717031327708,0.7866197273065589
svr_svr_set5,0.6991104157607594,0.7636403600461771,0.6679996730048162,0.6224617143184185,0.7284650424746018,0.7482947161525036,0.713005375318104
svr_svr_set6,0.688413759174641,0.7469654849930935,0.6375056066380514,0.6131051156738819,0.7061516084462993,0.763966773476147,0.6726517939219698
svr_svr_set7,0.6914085382026193,0.7981155896299171,0.7059336034026052,0.6813926800326233,0.7813172484538201,0.8359476519669119,0.752326877790816
svr_svr_set8,0.7072000178229015,0.8013610568789327,0.7197178619076838,0.6889597424309112,0.8083185247193172,0.8576148000789686,0.7782693808063132
svr_xgb_set1,0.7042503210265146,0.7683760734923539,0.6540513812967091,0.6117544957911322,0.7242838913157965,0.7144884719133803,0.7207300067847795
svr_xgb_set2,0.7339298456800846,0.7837681613253887,0.6885359145043376,0.6520846555146924,0.7430146456260895,0.7998382497368028,0.7289773136296045
svr_xgb_set3,0.7378805561138053,0.7969808281719614,0.7263428707019665,0.6966471969059027,0.7950088014916565,0.8081603461399242,0.7448236896230673
svr_xgb_set4,0.7043923734107381,0.7702997370307897,0.718097681401248,0.6725231858312447,0.8044850731788734,0.8662504388563464,0.805769554440823
svr_xgb_set5,0.7328258528319379,0.7785530360670552,0.6888544825697624,0.6449071136703777,0.7327527158455367,0.770320470176484,0.7276579579771382
svr_xgb_set6,0.7492285385351883,0.7718848669496663,0.6773747133797968,0.6326160860189352,0.7121007324688172,0.7618763706564333,0.7145167772555588
svr_xgb_set7,0.7044987481688568,0.7995585009949706,0.7209247354978414,0.6985322894241299,0.7799357623060298,0.8473623414521954,0.7771747657250373
svr_xgb_set8,0.7131562521019622,0.8040360620994067,0.7225309195050302,0.7017533539232609,0.8200211510593418,0.8590372464221339,0.7786942230994405
xgb_eNet_set1,0.686257341184683,0.7777119412781833,0.7132353876261672,0.6284312936879796,0.7771164968922799,0.8028462289313892,0.6845052506663304
xgb_eNet_set2,0.6965780889640439,0.82825318547276,0.7472692498838287,0.6440437582606918,0.7778069805721382,0.7814512659757801,0.711311333595458
xgb_eNet_set3,0.7346237575345431,0.8403759922454266,0.7286300096782241,0.7059927809258122,0.7669414508448523,0.8320599166132844,0.7496111379965765
xgb_eNet_set4,0.7849885752599548,0.7741739189276748,0.7736768565331715,0.6767940774593955,0.8481387085628045,0.944982454693535,0.7382598814973655
xgb_eNet_set5,0.6941329320786422,0.8246743352176901,0.7140560906326734,0.6320912839617756,0.7778069805721382,0.8152551229702969,0.6845580287801657
xgb_eNet_set6,0.6917862383603085,0.7967387510624336,0.7074018015834397,0.6376963482713104,0.7771059592090239,0.7774969441747259,0.6957491418104895
xgb_eNet_set7,0.7129455317559752,0.8424586379842208,0.7343511108640354,0.6676378939208307,0.7703175916421954,0.899587405195117,0.7280225299479319
xgb_eNet_set8,0.7607506314680618,0.842458441667484,0.7343520524909816,0.6701305268790128,0.7698124694089263,0.929409899156275,0.7264361617880403
xgb_rf_set1,0.7073275850802515,0.816793966570426,0.7274659060118345,0.6645381202442165,0.7765311312337135,0.8573263091843532,0.6936361555859859
xgb_rf_set2,0.7079567617691012,0.8404474984040967,0.7951745651125637,0.6559676380171969,0.7767192375703128,0.8212151205365567,0.7419142691615426
xgb_rf_set3,0.7438129433211093,0.8491368979129034,0.7326887363366966,0.7095368660860402,0.7748394058055316,0.8473261615489031,0.7601873367137262
xgb_rf_set4,0.79139434427593,0.790798997165193,0.8106663843833252,0.6820329866903049,0.8518150941244975,0.9669012251015788,0.7495491828861294
xgb_rf_set5,0.7086579922358394,0.8403907973717104,0.7370139033717561,0.6619651303663328,0.776853979279877,0.8559828374439228,0.686396472580659
xgb_rf_set6,0.7085585197380545,0.8444113278068203,0.7270257577122599,0.6407900597593903,0.7765437182871531,0.8224261203342502,0.7080274676060764
xgb_rf_set7,0.7214415092137628,0.8492775195807382,0.7309575472566165,0.681238792105617,0.7720387364154775,0.95206194276003,0.7417647018456405
xgb_rf_set8,0.7661778391752506,0.8497318407550045,0.731340827765567,0.6790413382948055,0.7708219149198129,0.9664230469509492,0.7327761004178683
xgb_svr_set1,0.6879532808511838,0.8027292542675424,0.7112698569966361,0.6437709035758857,0.7788053139472789,0.8242235344915225,0.7011761648534834
xgb_svr_set2,0.6951787257415764,0.8370320643350906,0.7719560125806465,0.6516238350293834,0.7788208290877534,0.7851924675686315,0.7249292044080435
xgb_svr_set3,0.7350365348581333,0.8426749552039058,0.7321158421733335,0.7183708314735721,0.7657513453609733,0.8379652879637868,0.7561843365758428
xgb_svr_set4,0.7877074102291188,0.7825240235956394,0.7896960912208242,0.6810471461970785,0.8485457927390883,0.9619052527439721,0.7446621736421928
xgb_svr_set5,0.6973850750906173,0.8345446909149837,0.7267875097261287,0.6370314273809599,0.7761106959030692,0.8198664541963646,0.6983455937190555
xgb_svr_set6,0.6926405393073808,0.8199587915540426,0.713299619718274,0.6337896172153571,0.7764928413186799,0.7873898225845732,0.7061705373756857
xgb_svr_set7,0.711700199009217,0.8424441802264973,0.737083596168547,0.6843800465808575,0.7727549062609943,0.9105725755917258,0.7358603958835169
xgb_svr_set8,0.7648978085076782,0.8487057912344729,0.7336457598922045,0.6749635492372263,0.7655051432667099,0.9474061474986585,0.7336218744304208
xgb_xgb_set1,0.6918765824855874,0.8083253685178634,0.7202162766425535,0.6482294218033263,0.7763267723134305,0.8324170212716383,0.7125266027259748
xgb_xgb_set2,0.6960205814517154,0.8401353700387085,0.7761551362680993,0.6533797561983208,0.7772569194946989,0.7948588820499757,0.7336746044238903
xgb_xgb_set3,0.7657136812485945,0.8497992721099747,0.7331622657471077,0.7113362361360903,0.7709156775652831,0.8245909533671656,0.7581160588581752
xgb_xgb_set4,0.788542373766421,0.7844867659861516,0.799929822683601,0.6808388930756626,0.8615961365844504,0.9602489056383744,0.7430458536993526
xgb_xgb_set5,0.6980455090381968,0.8378814989035233,0.7485225403800548,0.647737261216339,0.7774336145384306,0.8307698582492083,0.7012184600461064
xgb_xgb_set6,0.697893051254978,0.8267198423772943,0.7188607311142364,0.6386790351684637,0.7769713499643565,0.7907588957761438,0.7223299855001117
xgb_xgb_set7,0.7477690330893325,0.8505665092673821,0.7315777394585053,0.6808060691250577,0.7792547363915227,0.931304661312955,0.7358271808960286
xgb_xgb_set8,0.7704893244678382,0.8509714795207154,0.7318295974358267,0.6783620724260329,0.762354993673871,0.9572789730691607,0.7353472337866125
