,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6
eNet_svr_set3,0.0008700718342275135,0.06723298316066158,0.1996051615069896,0.29461612662808145,0.19630363519011237,0.10162836305797023,-0.09350958398727775
eNet_svr_set4,-0.07861142207057265,0.08434809077227942,0.07953281944223321,0.03013098310327631,0.03755317193693078,-0.048233444022590236,0.05905769215946299
eNet_svr_set5,0.004602473523664774,0.23268380578527,0.15697779490788294,0.3283840199924134,0.09523289626345957,0.05427529387591019,0.17837378572196216
eNet_svr_set6,0.035349466116066514,0.19091984798913414,0.23052711087708488,0.3793136971594899,0.12227479072390154,0.13744330526972787,0.101474715239524
eNet_svr_set7,-0.07385625640498455,0.09471496943126208,0.1537791503044308,0.21432221003770174,0.0863365631364002,-0.0077980729081451525,-0.0449386274846833
eNet_svr_set8,-0.025229464143875127,0.1514056756221397,0.16815920799883788,0.2625869536414183,0.15136456465790316,-0.014844256757873993,0.020546488604057486
eNet_xgb_set1,-0.030618917695163297,0.20920153780293477,0.15917705688883255,0.3397822709589784,0.1497999116869668,0.11874621757703935,0.14140335681429378
eNet_xgb_set2,0.11542525301507733,0.19228936412743883,0.13092895638251725,0.32699051308648963,0.02797281618497549,0.12944828735493438,0.17378115790964432
eNet_xgb_set3,-0.0006478020374559024,0.047171858916318046,0.2298104446713021,0.2598417655760206,0.18099808186242888,0.10853972065551584,-0.026496311026704883
eNet_xgb_set4,-0.08852892083240502,0.13526267459518163,-0.0048510308204126745,0.028954452666245842,0.06859083301443897,-0.03136523363724123,0.07249286294607386
eNet_xgb_set5,-0.017234321208887127,0.24336705732237449,0.07053404073992986,0.3142984891415268,0.08268904700721888,0.07444880699040388,0.1935500426716979
eNet_xgb_set6,0.04788739749970383,0.2178608471580868,0.19386537277698046,0.37515105774755036,0.10646509803535832,0.18297369938079217,0.09553052753694069
eNet_xgb_set7,-0.09212856937472937,0.1009301479173892,0.14465633701573805,0.2153439033337241,0.1382471590538198,0.04548185325414126,-0.03848386481323533
eNet_xgb_set8,-0.03709407502643639,0.19201073898492277,0.11435272045260934,0.2611638709965851,0.17255835241437598,0.007334524058820145,0.03221008828565891
rf_eNet_set1,0.13176191306825996,0.1035698735918776,0.11612198437892228,0.1773709808242555,0.12748612301592996,0.1384852989194667,0.3564235216400193
rf_eNet_set2,0.17586314268457465,0.061856420948937216,0.1270138055472105,0.18426392419655058,0.040759463951411404,0.10718898972462096,0.31858790906180734
rf_eNet_set3,0.05518775935999226,0.06692671951004871,0.02701859093964456,0.22708273447016555,0.0706333402925425,-0.05358237321065837,0.0015084846295421485
rf_eNet_set4,-0.060740969625415565,0.08309220743445761,-0.007778718574138296,0.06697171283277928,0.1479555675560112,0.062289025359458676,0.1273153620334142
rf_eNet_set5,0.1600765337188271,0.0903542929529071,0.07553640588702208,0.15240045802104013,0.1091750502905748,0.16026294558907805,0.3525625034809274
rf_eNet_set6,0.15473409271559685,0.07689841568783509,0.12252121107598762,0.168762871125155,0.014712250285721783,0.06199181560422749,0.32557977102412083
rf_eNet_set7,0.04936016517067967,0.06602419795861456,-0.007703848228159935,0.07387640921522429,0.06861122049550594,0.021223327068175094,0.1273153620334142
rf_eNet_set8,0.04706248236978289,0.11890586134161871,-0.0021356593798445983,0.061073495989298246,0.15687951245140427,0.03151516445486589,0.1273153620334142
rf_rf_set1,0.12817686957794008,0.1580628920965769,0.1035635454137577,0.1637460636740507,0.11313873706373583,0.12286523298565677,0.24649542289743487
rf_rf_set2,0.1557255099134371,0.08520938662965427,0.1056057580427783,0.1422702206367943,0.03414921809319219,0.08613263416608202,0.24371928267965304
rf_rf_set3,0.047765995645616434,0.10328218226975247,0.021688681536299867,0.30239485506919933,0.08923588693038786,-0.026327813841003495,-0.05519189485581667
rf_rf_set4,-0.09620966014839372,0.12285166156526561,-0.007005984888168587,0.0023685655366032267,0.09837948956533255,0.04194927476081388,0.12231826396381976
rf_rf_set5,0.1546835836503129,0.09288899160975175,0.05930853615312833,0.13381329252341737,0.12393521154599321,0.17900876778909314,0.30368956257160185
rf_rf_set6,0.15348167649584915,0.11773284798765718,0.11641580393270973,0.1415188153849377,-0.007681376837308091,0.02093986173594691,0.2506595769100359
rf_rf_set7,0.049163824580941505,0.13997388209114964,-0.012265684034863028,-0.012173332891694363,0.038776162052940794,-0.0018503783445857104,0.12858285097456407
rf_rf_set8,0.05885924126398154,0.19182107765396508,-0.002459683904095872,0.02145111870574532,0.10186759554815587,0.007190719252277184,0.12110095038022066
rf_svr_set1,0.15283895141124598,0.0981258263361479,0.08403934571826036,0.15746997702975396,0.0685886070068658,0.14186673162807384,0.3241021688540442
rf_svr_set2,0.17749108657927926,0.06147634831346983,0.13002207396244198,0.17721159728506738,0.03166932400152703,0.10083778899305763,0.323992067457893
rf_svr_set3,0.03346315546138212,0.08093200401240601,0.030692428951892475,0.22302198252499222,0.10147939153067342,-0.05689304352922542,-0.038434588476934914
rf_svr_set4,-0.06681520159359464,0.0853827953660001,-0.0075546241894135155,0.0320632618528819,0.15452251578533846,0.0689127682694896,0.1287930489502324
rf_svr_set5,0.15785589357255428,0.08726990598601635,0.0687134172407903,0.11815710143214578,0.10041851301682496,0.15264646966303408,0.3215038869268566
rf_svr_set6,0.14481330858146252,0.05351196631192727,0.12909238869296058,0.20860101353944202,-0.03228703377210513,0.06951814204228132,0.3086212708512096
rf_svr_set7,0.022912198069225828,0.04185382936696899,0.01054468536058268,0.10412344670950029,0.047051081754713106,0.01257396755439993,0.14619384454908763
rf_svr_set8,0.04703190534795997,0.12587322411567192,-0.005724063482271065,0.04148976579814536,0.17550126393508136,0.04073956992678264,0.13666897800573677
rf_xgb_set1,0.12604362311406708,0.13801387458109093,0.07259344227181788,0.15511642399996634,0.10293988119561734,0.0878423616099613,0.24879609720516807
rf_xgb_set2,0.16711043524610708,0.0886099409056767,0.11265712893677168,0.1503136582978413,0.0483294405830092,0.07996154842382562,0.258046849819669
rf_xgb_set3,0.057667273660829146,0.11334315082022456,0.02762736904047592,0.28026384062206505,0.09001162198917113,-0.01799299052814835,-0.08091153210033337
rf_xgb_set4,-0.08089542605381005,0.12222527398468698,-0.010793027614804454,0.006284722252943645,0.13497009472543361,0.03767091787679168,0.10729689807674453
rf_xgb_set5,0.16334540793944816,0.12060900991536125,0.055316657724745026,0.1301703328395487,0.109657637679491,0.14421932556295192,0.2578826022638139
rf_xgb_set6,0.1427943489372739,0.12748780099674217,0.10468684538999536,0.16269130361619674,0.0021381081408726396,0.026114819879706153,0.23215958831076886
rf_xgb_set7,0.048369529562489355,0.15865010034851043,-0.0260472684068193,0.021473008167916884,0.05903625207925217,0.002174238179758821,0.1066315926283321
rf_xgb_set8,0.05782787564501911,0.18438415093420113,-0.006227073768655889,0.006440494493431731,0.1490385761047605,0.005667562362745675,0.10496885129005867
svr_eNet_set1,0.1930264562168792,-0.017120669918921555,0.07845684074990525,0.3518907209628579,0.070095474220048,0.05714760626264952,0.14185462276293115
svr_eNet_set2,0.19077142988526316,-0.0127937453356807,0.016621904595595115,0.2586863892585,0.057075451298343204,0.03871500382039169,0.1376449496856707
svr_eNet_set3,0.07846761242420885,0.028857546848006226,0.11942573972575622,0.290637892474781,0.1875826029031981,0.018182398925818882,-0.036041277067581076
svr_eNet_set4,-0.03734239105280443,0.07277660680206721,0.042786689250246895,0.10182412232052834,0.10923710397006545,0.0023611491435833153,0.0885074197126012
svr_eNet_set5,0.18879691810261767,-0.013574045934867565,0.019564361764566482,0.27172107471843376,0.055631483505596296,0.043823330874923544,0.13378873880372438
svr_eNet_set6,0.18879691810261773,-0.021980527158296466,0.03680379117215972,0.32038822330148437,0.06525719058961335,0.038601119754709395,0.12598721131121465
svr_eNet_set7,0.024085445754512897,0.06500633826658124,0.0974256358053215,0.20559925409823132,0.11911810955428356,0.005149265727664165,0.030022991184754363
svr_eNet_set8,0.007256515818015504,0.13745932427238258,0.08350136774733129,0.1993103127020307,0.1433829882378665,0.012310386749788169,0.04732156279516719
svr_rf_set1,0.14498667277397356,-0.017277602291876366,0.05248410940764919,0.33456473874144976,0.03897578027407918,0.07892432949711452,0.128032076440938
svr_rf_set2,0.14320822509353145,-0.02961103401916365,0.0027823560469176084,0.2522687372872557,0.045424700909277416,-0.07085489263293135,0.12547104098678438
svr_rf_set3,0.03621334434157935,0.058707400707186365,0.02556225360518013,0.25888524651129496,0.140760435326109,0.07528762841398731,-0.043746069809291466
svr_rf_set4,-0.03336504723237693,0.08931448914536527,-0.051382110456890555,0.14165713763871862,0.05539596703744491,0.04664925363102555,0.06389055504743157
svr_rf_set5,0.14395908802169852,-0.029843630776454473,0.0002975764463612543,0.2878280183390275,0.0325972243522074,0.02665914042288071,0.12549429887014762
svr_rf_set6,0.14473892970122954,-0.021782954639459586,0.020355536867749602,0.28925162997653425,0.051640348184472704,-0.0067609215343357315,0.1259549367499426
svr_rf_set7,-0.009161410591193145,0.10516275528020995,0.002630288347931775,0.2260656196493564,0.11180763595439752,0.052313915272926906,0.04815900709897143
svr_rf_set8,-0.003402627648125975,0.11523592294038053,0.024602286941968268,0.22127564739703182,0.10521941755351197,0.025749573477337348,0.02326239180845782
svr_svr_set1,0.2000426945182279,-0.035763543081416424,0.05316286567383492,0.3527782717179125,0.06166049556032249,0.03999829641840394,0.14516897545950536
svr_svr_set2,0.1892063247378521,-0.030017068939535964,0.014146932350521882,0.2588036951751277,0.059933159575701354,0.023995239554708905,0.126254428235252
svr_svr_set3,0.04955961443009298,0.02203330634681675,0.09153686125956037,0.297544508117879,0.17218985754960509,0.006921955489723922,-0.07368283798384881
svr_svr_set4,-0.06526743691095324,0.058620820309850385,0.013147911720274796,0.09169343502088485,0.10148163328756657,0.006860260477340514,0.08561462893844024
svr_svr_set5,0.18922221454501198,-0.0243713301452416,0.03429272447126719,0.27044705870770647,0.05369575777985638,0.01068477541457691,0.13189680610415425
svr_svr_set6,0.18943325494089525,-0.03436344068781706,0.02428160061934056,0.3112938354388534,0.04968652716083676,0.03237010579395841,0.11070294900389431
svr_svr_set7,-0.06612201353868127,0.06656981111528754,0.07465148812554592,0.23875526308303596,0.08000452380765642,-0.0008569410533555283,-0.046084573688900995
svr_svr_set8,-0.030502712344838367,0.13892687640579798,0.07314775101449164,0.22887360122182676,0.14245583321244704,0.011039226540332105,0.0463600914756981
svr_xgb_set1,0.15786502017546117,0.003111616736782112,0.03331337502553036,0.363271712241743,0.05340032102392736,0.12074565641953412,0.1485633614630878
svr_xgb_set2,0.16674389869213266,-0.02849179584714899,0.00853582336047273,0.2550059478343747,0.043452596247393664,-0.019503801460543937,0.1254772062235044
svr_xgb_set3,0.05992748993351023,0.09233991719738771,0.006801651826231721,0.27580881002621305,0.1263486417775534,0.051177247846977206,-0.06854852062010888
svr_xgb_set4,-0.016773157449007422,0.08787459259022026,-0.0420284474923157,0.1367490087022337,0.04846364006183777,0.015279455369386123,0.04356772412128061
svr_xgb_set5,0.15907440457255606,-0.022727772604845903,0.03426226634646762,0.28201391361360206,0.03683138040214291,-0.01155461027146927,0.12803679097873524
svr_xgb_set6,0.16541026457941513,-0.016984503710152997,-0.008599850480706515,0.30246615333660043,0.06364292330321437,0.007313422890312161,0.13209136869802818
svr_xgb_set7,0.004537155107156767,0.10528154662027925,-0.02037941749820603,0.18481827945870552,0.06165440521992199,0.0754327307341083,-0.0059400848278681265
svr_xgb_set8,0.00609318708969115,0.11449452576012957,0.019575639082652908,0.2027926387718565,0.11144244626940465,0.019775739196104737,0.06363460832357579
xgb_eNet_set1,0.15041145193750816,-0.0813391636897668,0.2033311821443452,0.11844539780506144,0.2884338800910805,0.1382970651704881,0.20026888652271035
xgb_eNet_set2,0.20513688797115845,-0.07933706828961436,0.15032715587262796,0.10478602789107463,0.27697031311267345,0.13987794778261525,0.14473763610739265
xgb_eNet_set3,0.03866268620632569,0.08501343559008537,0.14660051269853847,0.24704019912018288,0.17835311197727416,0.06248043624360969,0.09686421366790007
xgb_eNet_set4,-0.057253082986781216,0.0074093823436003625,-0.001000287511629186,0.1088059797533241,0.16183382058676246,0.044269064324478816,0.10756078654764839
xgb_eNet_set5,0.1954427092852835,-0.07756384084325871,0.1080252564100424,0.11057206787833157,0.2781256412483243,0.13969189725821285,0.185800969145922
xgb_eNet_set6,0.15051171037542524,-0.08060543055234026,0.22297734952630122,0.11144111028257314,0.278329475470637,0.1382981199795691,0.17556218757951547
xgb_eNet_set7,0.03469083460765479,0.00018387703022471058,0.13020653687194592,0.25505892943413716,0.13155754155178517,0.07446424940702515,0.12161214004944207
xgb_eNet_set8,0.027522835315940457,0.059575401200733555,0.10637485201275605,0.11807368624007145,0.22672840094130994,0.06391581020385367,0.10860476882912437
xgb_rf_set1,0.04865306012349878,-0.07557427873703894,0.19124937126747685,0.09885720542772947,0.25592085640560697,0.13512137823423895,0.11482232038629979
xgb_rf_set2,0.19379791946147404,-0.07524232328067468,0.13117863140228797,0.10012898441389331,0.26372426115794523,0.1367263071536763,0.11573365471576966
xgb_rf_set3,0.036009266819595834,0.09915822868057445,0.1759674974782838,0.21555671351617112,0.21596082972805294,0.040383835159904166,0.09552388984531876
xgb_rf_set4,-0.033625132726415985,-0.061892709920282396,0.02833018594448236,0.13752918287105176,0.18144090280575176,0.04937901858985554,0.0839669526523629
xgb_rf_set5,0.18866947952645105,-0.07566199798274043,0.09778538322349521,0.09799004462677988,0.2611970527643572,0.13334087212366086,0.11471718616710513
xgb_rf_set6,0.04729566635514047,-0.07431780687534884,0.22438220879448517,0.10175360314535467,0.2517272022875197,0.13413179617719717,0.13816033599570177
xgb_rf_set7,0.036719317353418955,-0.013170440711901057,0.13560044819735692,0.2525392857672876,0.11403038636460415,0.061435209609686584,0.08332564521859026
xgb_rf_set8,0.036811953243356746,0.011258155172528359,0.11156795883855966,0.17077539304306394,0.2082899795304936,0.053273572492303335,0.08364287290801543
xgb_svr_set1,0.1077019100895754,-0.08244612140382362,0.21587947572624566,0.12596868881023876,0.2968284208603304,0.1419452829758195,0.16357061440323134
xgb_svr_set2,0.20934658370749343,-0.08224912778627923,0.14806903359499723,0.1029002491701541,0.2780379254932899,0.1399380538962039,0.14006285207726826
xgb_svr_set3,0.02332537155066683,0.09127503316738739,0.1210976443411319,0.24882296000410606,0.18306319804842136,0.061054046974338985,0.07165796154364981
xgb_svr_set4,-0.05697404088798719,0.008851555918162266,-0.0004994941971434852,0.10717059448581691,0.1608654997621799,0.04562934628252107,0.09539058686599412
xgb_svr_set5,0.19531440627057103,-0.08177474802757213,0.10870971489969795,0.10342244603251287,0.2838951369752052,0.13943360121263929,0.16651193619245125
xgb_svr_set6,0.10280207431387989,-0.07930325272646,0.22897484913352106,0.11046825107030381,0.2848250058051819,0.14185355520229986,0.16904270063378493
xgb_svr_set7,0.02966763673735323,0.005568827050014685,0.12804123777503817,0.2572729419860207,0.12407419836419534,0.0633926247086925,0.11774653688380729
xgb_svr_set8,0.029979676576616772,0.0594867603800006,0.10221142167530647,0.129168669773097,0.2238184787647928,0.060078153521989475,0.09788301524889104
xgb_xgb_set1,0.07156746050425318,-0.07328086885089807,0.16011056866625617,0.09527050618372787,0.2691000422820396,0.13404126822381512,0.1291736982000943
xgb_xgb_set2,0.2002794698026884,-0.0742242034238682,0.11774403134775208,0.11303070431185855,0.26944904538541437,0.13515580221909873,0.1148338606474115
xgb_xgb_set3,0.030706503161437138,0.08627591790854174,0.14391654520567085,0.20796014469187535,0.20346472260954396,0.03977598106896372,0.07761642017586415
xgb_xgb_set4,-0.03810436224185954,-0.055426663739817486,0.03700903180095115,0.1354548109290435,0.17525938613037895,0.02290974028303633,0.08583236270195221
xgb_xgb_set5,0.1909003226078544,-0.07483738724303526,0.0854357421440729,0.11781937161442939,0.2683958170596309,0.13535540790120706,0.13026134314622048
xgb_xgb_set6,0.0728223809612609,-0.07718892416981077,0.22531227402632373,0.11487005027700584,0.26928436875758566,0.13501595745342626,0.15008540221058292
xgb_xgb_set7,0.03150097696507195,-0.011946383615470402,0.15613271307440868,0.22584881299476559,0.1555366334226867,0.04084255722291738,0.08885954059713906
xgb_xgb_set8,0.034588312224488243,0.017289562425438776,0.13618022426364723,0.13565658015404647,0.23217092061570077,0.04289136148406376,0.08411884524495206
