name,label,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6,Fold_7
"Stacked: Task Contrast, SVR+SVR",svr_svr_set2,0.456450706411163,0.292405568476336,0.35986291924095,0.312051227639733,0.294852460795449,0.287640485202013,0.541660096901296,0.267580623411214
"Stacked: Non Task, SVR+SVR",svr_svr_set3,0.312387261003791,0.283695592452913,0.332821003722555,0.472347962283576,0.287908052342285,0.245648188051157,0.243613607000865,0.347210572139578
"Stacked: Task FC, SVR+SVR",svr_svr_set4,0.481355927712184,0.321233579914932,0.53875000777096,0.48226783067368,0.27254137189266,0.558287887431914,0.556397982091196,0.520231042490656
"Stacked: Task Contrast & Task FC, SVR+SVR",svr_svr_set5,0.476756001884252,0.319386343672639,0.383922221544053,0.31716319091139,0.32652703939204,0.508116280248183,0.610384142835123,0.349902855498585
"Stacked: All excluding Task FC, SVR+SVR",svr_svr_set6,0.431069865486277,0.298083555940091,0.397908212379501,0.321329248691064,0.36850443725377,0.37048038121325,0.473626646673723,0.295484693252935
"Stacked: All excluding Task Contrast, SVR+SVR",svr_svr_set7,0.42305584208913,0.316339325053812,0.48422376586776,0.515794346358063,0.336624997538886,0.561472561282365,0.45589609036663,0.492793510835317
"Stacked: Resting and Task FC, SVR+SVR",svr_svr_set8,0.485858182127812,0.314732106201694,0.528774773824883,0.473835361485117,0.257345073304299,0.565593181704308,0.50825776383713,0.51901781770276
"Stacked: All, SVR+XGB",svr_xgb_set1,0.462651419084325,0.273595808149435,0.476571249235502,0.312323153562093,0.359999343287058,0.442250524768235,0.568112081846096,0.325268102749473
"Stacked: Task Contrast, SVR+XGB",svr_xgb_set2,0.422050231183594,0.174178884006724,0.383231000018411,0.31001374733769,0.318520188070042,0.282434365717321,0.504715050465828,0.198260908948475
"Stacked: Non Task, SVR+XGB",svr_xgb_set3,0.285124835445336,0.276096670855785,0.255299462508749,0.440956630251198,0.256802765502091,0.255451786895239,0.334766662219735,0.317042757950267
"Stacked: Task FC, SVR+XGB",svr_xgb_set4,0.488219830610299,0.318413046496893,0.530223906627312,0.508739187199935,0.257938741327293,0.589931660642125,0.534249865185095,0.494781319429198
"Stacked: Task Contrast & Task FC, SVR+XGB",svr_xgb_set5,0.419535639216259,0.280320078741172,0.492970348338644,0.310523754823267,0.358218344646845,0.436118191569821,0.566444626892621,0.314106948210998
"Stacked: All excluding Task FC, SVR+XGB",svr_xgb_set6,0.439274392516824,0.192080027820821,0.403818510722585,0.31287143579768,0.31091264740346,0.303192794384802,0.502714111224608,0.260247853887627
"Stacked: All excluding Task Contrast, SVR+XGB",svr_xgb_set7,0.447485068726633,0.321265505201379,0.506735222630118,0.540469804081196,0.296276988665347,0.537199085645008,0.490048620228805,0.498477136177486
"Stacked: Resting and Task FC, SVR+XGB",svr_xgb_set8,0.423066441052066,0.322564989621809,0.527923355973581,0.482037525101282,0.238366242313173,0.583457219136162,0.519942919495222,0.505831469653518
"Stacked: All, XGB+eNet",xgb_eNet_set1,0.549511559373721,0.389045043212325,0.563291671318683,0.627320691034972,0.316897407571992,0.526429609930911,0.606157059325077,0.516820457249617
"Stacked: Task Contrast, XGB+eNet",xgb_eNet_set2,0.585170922840262,0.312141923817587,0.373000587174583,0.574231399085281,0.379072884318443,0.4121867200386,0.520419795048102,0.52459154355233
"Stacked: Non Task, XGB+eNet",xgb_eNet_set3,0.185706176829916,0.148551270419996,0.216267121337292,0.365452925455284,0.112049610371904,0.366753540953446,0.451137006153467,0.276456213380954
"Stacked: Task FC, XGB+eNet",xgb_eNet_set4,0.495112570077441,0.398211809069192,0.510434013423786,0.475946483068876,0.252819033345291,0.449634311729889,0.321693088964035,0.445387852257945
"Stacked: Task Contrast & Task FC, XGB+eNet",xgb_eNet_set5,0.546103035718176,0.410381978198733,0.564069775696301,0.616865413306522,0.350057872004723,0.500674688381125,0.582542203384199,0.560414029856736
"Stacked: All excluding Task FC, XGB+eNet",xgb_eNet_set6,0.441520844821225,0.302011270493744,0.417557174541406,0.608952002198927,0.324135370084166,0.501016088619531,0.591897271984531,0.486060521093773
"Stacked: All excluding Task Contrast, XGB+eNet",xgb_eNet_set7,0.473989052236211,0.364145539816991,0.506386311517362,0.510636254992466,0.231362759004961,0.464425503441843,0.517101319394703,0.420090598439369
"Stacked: Resting and Task FC, XGB+eNet",xgb_eNet_set8,0.471312330742933,0.384693800050856,0.489421335248386,0.485337171231625,0.232763426610201,0.458495681793495,0.48858063117948,0.42096066176374
"Stacked: All, XGB+RF",xgb_rf_set1,0.345193133965574,0.404128095945697,0.458712353296635,0.609168400222696,0.117284984485951,0.287821179231639,0.312182612805232,0.423554804051492
"Stacked: Task Contrast, XGB+RF",xgb_rf_set2,0.600384197122888,0.308448566270301,0.306043919115695,0.548636215839336,0.341515772328217,0.389480806407053,0.212518306057097,0.477243358823398
"Stacked: Non Task, XGB+RF",xgb_rf_set3,0.177515489663549,0.114827457387844,0.183825334353521,0.332189750433778,0.115054053391111,0.261064596326358,0.410394003049939,0.264076945207726
"Stacked: Task FC, XGB+RF",xgb_rf_set4,0.432044200297616,0.394139502203598,0.453014432764089,0.445713328494809,0.193533855182565,0.445649167101945,0.228038152388691,0.373417805401878
"Stacked: Task Contrast & Task FC, XGB+RF",xgb_rf_set5,0.347285573713666,0.406543481147544,0.504992338847721,0.59532652069638,0.283790404807056,0.476624260461961,0.233191119970373,0.498657799008232
"Stacked: All excluding Task FC, XGB+RF",xgb_rf_set6,0.216815576948104,0.299538511972041,0.207651708313033,0.586714071573882,0.119551699473396,0.277304839782071,0.350239030360655,0.243757753609749
"Stacked: All excluding Task Contrast, XGB+RF",xgb_rf_set7,0.427815944629775,0.393681027999054,0.416976570960097,0.356046822420247,0.105731019483086,0.288093885587887,0.304127576588068,0.351788103932312
"Stacked: Resting and Task FC, XGB+RF",xgb_rf_set8,0.419753819977848,0.398952581836635,0.416193089440589,0.464680218649917,0.10847922663626,0.436642599535066,0.231986737696478,0.225464636658604
"Stacked: All, XGB+SVR",xgb_svr_set1,0.430528336188244,0.361660496290564,0.366265331473486,0.585203437019189,0.221539524766419,0.443662623427235,0.417962712798544,0.368897962532884
"Stacked: Task Contrast, XGB+SVR",xgb_svr_set2,0.580144401487789,0.300906221801002,0.338564684926723,0.547901615265729,0.340615952301746,0.390392929527625,0.356986185640705,0.517526887373052
"Stacked: Non Task, XGB+SVR",xgb_svr_set3,0.186859889092909,0.118216844337439,0.180094892099613,0.345642901902366,0.109277742091336,0.289802850930036,0.386628195716748,0.268204507155964
"Stacked: Task FC, XGB+SVR",xgb_svr_set4,0.417901607025343,0.370466622085358,0.463226912186638,0.441464236355217,0.195000295935372,0.431288411736119,0.24434615457139,0.371057791642303
"Stacked: Task Contrast & Task FC, XGB+SVR",xgb_svr_set5,0.450219889945057,0.382022429878982,0.468007363644739,0.598480417837665,0.310002841107309,0.471209134744297,0.303409469145092,0.502497025968557
"Stacked: All excluding Task FC, XGB+SVR",xgb_svr_set6,0.36208349660915,0.264159894053177,0.256080944998686,0.553415278354562,0.207981506252888,0.413920580445324,0.461440609782279,0.364075688336227
"Stacked: All excluding Task Contrast, XGB+SVR",xgb_svr_set7,0.408179320130352,0.323645977668387,0.338016632581182,0.435938947991175,0.149007154668428,0.371041854324829,0.360284326742306,0.32251315992327
"Stacked: Resting and Task FC, XGB+SVR",xgb_svr_set8,0.397203468118356,0.351283743388632,0.450173950208547,0.43914613783571,0.150479113372421,0.436876584714698,0.288656744331541,0.275237364071381
"Stacked: All, XGB+XGB",xgb_xgb_set1,0.400813919259685,0.366941642276953,0.305407997706274,0.599970318904942,0.205676739918288,0.364127633695109,0.356684149642974,0.317262220479007
"Stacked: Task Contrast, XGB+XGB",xgb_xgb_set2,0.590106839663702,0.262329809450555,0.313405529926352,0.544625250221894,0.345171193011589,0.364096315328442,0.313740682707044,0.488106347305017
"Stacked: Non Task, XGB+XGB",xgb_xgb_set3,0.176395200424034,0.113962929714632,0.195925428170911,0.342400317293058,0.111941934194809,0.271013554248096,0.366599286245468,0.253842733518306
"Stacked: Task FC, XGB+XGB",xgb_xgb_set4,0.379523122671658,0.370657690240345,0.436451860282772,0.432621598511729,0.21688160313137,0.437063528086375,0.25763747602831,0.358237303702434
"Stacked: Task Contrast & Task FC, XGB+XGB",xgb_xgb_set5,0.401178175879939,0.373507131266699,0.455502801788972,0.577494193681457,0.328272769857829,0.445467975103781,0.288396872003188,0.476758503126245
"Stacked: All excluding Task FC, XGB+XGB",xgb_xgb_set6,0.273344358125988,0.257908443777478,0.249255040388977,0.575956039833968,0.18772319543571,0.345742394984008,0.40616255329017,0.298289599043109
"Stacked: All excluding Task Contrast, XGB+XGB",xgb_xgb_set7,0.378620698733669,0.374041774371343,0.320909076613278,0.42790789351496,0.154910806855162,0.346766906386173,0.343798109074008,0.306109025096878
"Stacked: Resting and Task FC, XGB+XGB",xgb_xgb_set8,0.38486213967776,0.381944861045021,0.383286823963884,0.41711959787309,0.154634477631846,0.423506543446185,0.278669874189324,0.269679596207209
