name,label,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6,Fold_7
"Total Brain Volume, SVR",svr_VolBrain,-0.063315694371942,0.023932913385148,-0.016161172577925,-0.021679121137273,-0.036076796029748,0.039715314950143,0.129963983039299,0.033453759241117
"Cortical Thickness, SVR",svr_cort,0.002433102935178,0.002243130509611,0.018900033642542,-0.017321759680903,-0.009839536816606,0.040850412161705,0.016243806830036,0.00140642858675
"Emotion Processing Contrast, SVR",svr_emo,-0.007044742145983,0.060948130599707,0.093529813992466,0.09568402637983,0.010185055406235,-0.000169296530681,0.01719063425979,0.165568672729101
"Gambling Contrast, SVR",svr_gam,-0.01635724778148,-0.01761826152116,-0.035845543688147,0.039029526545005,-0.029798847404467,0.009589665385794,0.043134636083666,-0.015691172291706
"Gambling FC, SVR",svr_gam_FC_PCA75,-0.004927184185573,0.041431725434092,-0.031655774430336,0.133065451806107,-0.035499802839287,0.127100810864718,0.206884517056631,0.082525339920123
"Language Contrast, SVR",svr_lan,0.186827771542622,0.079627446083175,0.184391625482019,0.062786042202046,-0.018996716209544,0.178180752794028,0.239354059911826,0.236355164894262
"Language FC, SVR",svr_lan_FC_PCA75,0.258412755674887,0.014811147783386,0.111882199402487,0.171365940973227,-0.028984478187756,0.25161588265894,0.182446118739745,0.138801204324136
"Motor Contrast, SVR",svr_mot,0.098672635248055,0.10728942767208,0.113417061594631,0.076509459233826,0.066854041712782,0.027527133812923,0.16547923775618,0.055101252523381
"Motor FC, SVR",svr_mot_FC_PCA75,0.100942075070124,0.032861995686395,0.093719016374747,0.046461907587206,-0.035382720639941,0.028271971289687,0.096772296516468,0.105100005305573
"Relational Contrast, SVR",svr_rel,0.025897758822998,0.02309918295931,0.00704377935448,0.159208924756853,0.208494203553932,0.121356366845176,0.212775562452044,0.023452150954171
"Relational FC, SVR",svr_rel_FC_PCA75,0.128366036162878,0.078298950884726,0.228422344084233,0.15882135167667,-0.036852787451021,0.110336906104486,0.03853406327483,0.150965353215915
"Resting State FC, SVR",svr_rest_PCA75,0.068010139933043,0.032478772467791,0.13375549555369,0.066565908109016,-0.036725114482923,0.074835493167113,0.027915429142518,0.072191489804519
"Social Cognition Contrast, SVR",svr_soc,0.056451198045911,0.017571508869473,0.128923668323943,0.05846350366799,0.08580294894684,-0.025681117334639,0.047705423628734,0.029681520211305
"Social Cognition FC, SVR",svr_soc_FC_PCA75,0.2111689514173,0.140171151419889,0.201965570569442,0.120503678253748,0.105535649988389,0.167766903424097,0.195684985458345,0.128984320809757
"Subcortical Volume, SVR",svr_subc,-0.134629766011421,0.072754882990407,-0.020222343216308,-0.015110186966331,-0.047246033858864,0.048583033428634,0.08059113535979,-0.052765756714326
"Surface Area, SVR",svr_surf,0.002363169876997,0.001284980300057,-0.026278516840239,0.151694785187878,0.049587723358537,0.058564339806591,0.078213126400644,0.0793741237422
"Working Memory Contrast, SVR",svr_wm,0.269432555161539,0.236969718713224,0.277380167431228,0.237877861761933,0.108627074823288,0.158971452105878,0.314215311381206,0.27687034687707
"Working Memory FC, SVR",svr_wm_FC_PCA75,0.096005922484538,0.093751730939069,0.235603786994315,0.249266552358979,-0.028936202429839,0.287238781677358,0.370152845387012,0.234448301444643
"Total Brain Volume, XGB",xgb_VolBrain,-0.066721360411062,0.053382985712607,-0.029766871722255,0.060205350302958,-0.009450885896538,0.039201514691296,0.094895576256146,0.024760162021802
"Cortical Thickness, XGB",xgb_cort,0.028531027868206,0.026999193077592,-0.016781182006694,-0.000363033632026,-0.092476415169186,0.022542189799654,-0.04946089050733,0.005994482181877
"Emotion Processing Contrast, XGB",xgb_emo,0.023239367418711,0.022071731423428,0.046221127407941,0.025302216219976,0.015027820427765,-0.045328400183175,0.041384047942458,0.0239511101491
"Gambling Contrast, XGB",xgb_gam,0.075635135254023,0.007228850826816,-0.019199676416867,0.003397506787703,-0.002619934838989,-0.041592406576539,-0.008315953605066,-0.053509677931946
"Gambling FC, XGB",xgb_gam_FC_PCA75,0.042831722648417,0.024396192362029,0.029089942977277,0.0278291454949,-0.027576961053536,0.130547498672269,0.177220289466349,0.099803143144084
"Language Contrast, XGB",xgb_lan,0.228430385775357,-0.012399569485101,0.206224507133118,0.049687004283783,-0.014862604428636,0.104953008006022,0.131421908068355,0.127778342360148
"Language FC, XGB",xgb_lan_FC_PCA75,0.169861539308204,0.046444414183993,0.051464993964175,0.040949211540489,-0.091300688722181,0.139172270226974,0.119155140986222,0.11739715743849
"Motor Contrast, XGB",xgb_mot,0.051215024622247,0.032068075172153,0.047718402374092,0.160091563334873,0.080578545657411,-0.034770703313418,0.018744908811219,0.07508860128256
"Motor FC, XGB",xgb_mot_FC_PCA75,0.088948776760462,0.002162107454136,0.098589994134709,0.015730519068995,0.002901138767135,0.048636012716483,0.069951839059851,0.071139062275759
"Relational Contrast, XGB",xgb_rel,0.03277282881922,0.041031175830427,-0.02523440049907,0.151138189199079,0.15370321800708,0.078323992392489,0.154061810721058,0.009264644246509
"Relational FC, XGB",xgb_rel_FC_PCA75,0.107720236229215,0.063613259107665,0.148826832899354,0.086195963584246,-0.019221362956282,0.013658449286254,-0.000875729975629,0.071761540130029
"Resting State FC, XGB",xgb_rest_PCA75,-0.006095956336847,0.007014491598131,0.012677520470276,0.048509965840133,-0.079496736918581,0.111908205771484,0.109115391433452,0.010330256409111
"Social Cognition Contrast, XGB",xgb_soc,0.116896572684991,0.032251858193383,0.107454049240311,0.052643126922474,0.075702024167564,0.06055858337948,-0.030140994714963,-0.016501044105023
"Social Cognition FC, XGB",xgb_soc_FC_PCA75,0.19174639322768,0.143478839076069,0.111178967991547,0.046577943479643,0.104316312539012,0.137945104026154,0.185367138309264,0.008411960565916
"Subcortical Volume, XGB",xgb_subc,-0.051581958158189,0.091534125047345,0.039347329873678,0.034057035123345,-0.006317075294766,0.039904986292971,0.106464640660604,-0.025815170284904
"Surface Area, XGB",xgb_surf,-0.036050178579295,-0.037837143632762,-0.002355784782318,0.103482433325168,-0.008599456579464,0.041528887863065,0.060399509732988,0.043760508249204
"Working Memory Contrast, XGB",xgb_wm,0.237296833364763,0.186786326505371,0.23907301473181,0.172032029440851,0.058813452827968,0.060383889251543,0.266629372219988,0.262790775265855
"Working Memory FC, XGB",xgb_wm_FC_PCA75,0.102736530843938,0.041600279982555,0.192767261630875,0.202345914158318,-0.022516638941489,0.128951567942366,0.192757745570733,0.268397398263294
"Stacked: All, eNet+eNet",eNet_eNet_set1,0.433315134816847,0.281585117180279,0.412656805592269,0.413674275403256,0.194658181538203,0.262257198658623,0.418915599446391,0.400651281516521
"Stacked: Task Contrast, eNet+eNet",eNet_eNet_set2,0.38340491227512,0.237480622851413,0.350169427598394,0.353093274609705,0.161763388967803,0.169300365707958,0.373608215501835,0.399440523211099
"Stacked: Non Task, eNet+eNet",eNet_eNet_set3,0.021958565244117,0.052709494055273,0.142115364542783,0.190766110071812,0.050850611889731,0.105027800843873,0.068032798308287,0.117515279461368
"Stacked: Task FC, eNet+eNet",eNet_eNet_set4,0.257891699764527,0.146143011597466,0.30334871783876,0.272195105004289,0.104315169614747,0.280027061175983,0.300512901533419,0.259434503546033
"Stacked: Task Contrast & Task FC, eNet+eNet",eNet_eNet_set5,0.419403577055425,0.270333064872931,0.42353020541757,0.39215340815512,0.192844964771991,0.271230015367029,0.431110469983977,0.41923669371863
"Stacked: All excluding Task FC, eNet+eNet",eNet_eNet_set6,0.404128589961951,0.255727195860808,0.351130371461202,0.394126759935999,0.176557161848813,0.209439188524254,0.372469282359349,0.369416515918974
"Stacked: All excluding Task Contrast, eNet+eNet",eNet_eNet_set7,0.238158278601367,0.153385798635896,0.283476996993439,0.309720471785574,0.09517975705937,0.272987485349291,0.270795915863041,0.237817162830557
"Stacked: Resting and Task FC, eNet+eNet",eNet_eNet_set8,0.248487185570267,0.14170074705701,0.30211192142227,0.274116020418538,0.101849361670108,0.274847515863058,0.289649625296131,0.251542572525844
"Stacked: All, eNet+RF",eNet_rf_set1,0.41044587013649,0.277206933811372,0.406994845856868,0.360745345600518,0.183823379701594,0.311359736470758,0.38016766634835,0.389765121090599
"Stacked: Task Contrast, eNet+RF",eNet_rf_set2,0.362593300213348,0.229813399400502,0.351037528009725,0.30287537285386,0.154158516182061,0.227591461585162,0.364335752175609,0.395050405025212
"Stacked: Non Task, eNet+RF",eNet_rf_set3,0.042299882096822,0.066364952017934,0.11174785054577,0.198598330809504,0.032681875757026,0.139220052813631,0.085511981376274,0.117274293674421
"Stacked: Task FC, eNet+RF",eNet_rf_set4,0.255538124094558,0.155554324247443,0.309670225304653,0.277659953844764,0.104066401106026,0.247532487043379,0.28256117736336,0.2632267574907
"Stacked: Task Contrast & Task FC, eNet+RF",eNet_rf_set5,0.411148335545988,0.259728995497925,0.412077484484095,0.340497063679504,0.176325270504547,0.299521243717489,0.386846765291608,0.412153680380346
"Stacked: All excluding Task FC, eNet+RF",eNet_rf_set6,0.379168202973481,0.248300532232871,0.344007830176441,0.350724924116845,0.159006239168164,0.268086947856454,0.373012763570298,0.347791458580133
"Stacked: All excluding Task Contrast, eNet+RF",eNet_rf_set7,0.249003931553004,0.164410804493247,0.294355101371384,0.307128385694127,0.123841047391505,0.250940372637421,0.234326423288241,0.236201180158709
"Stacked: Resting and Task FC, eNet+RF",eNet_rf_set8,0.252584707136599,0.156424711407406,0.296592274053052,0.276417142439398,0.106782426768153,0.236727902468443,0.275305258660459,0.253554248779567
"Stacked: All, eNet+SVR",eNet_svr_set1,0.426721109465494,0.272069809794489,0.421748688584924,0.418574909005255,0.192854905963271,0.238855344199255,0.435598951079423,0.39347716700692
"Stacked: Task Contrast, eNet+SVR",eNet_svr_set2,0.381471619558867,0.229338795316196,0.363434015470134,0.3510068593457,0.132468518757867,0.151930678483456,0.361377890422543,0.400437840430674
"Stacked: Non Task, eNet+SVR",eNet_svr_set3,0.000751756213972,0.048589178895185,0.120819740389267,0.2065053110337,0.020646193756748,0.092271393955958,0.102298485113681,0.097409273864068
"Stacked: Task FC, eNet+SVR",eNet_svr_set4,0.258003006640687,0.133196440419057,0.319610316701521,0.26656723358548,0.109886651486407,0.281357621661878,0.310984072655609,0.256632343831034
"Stacked: Task Contrast & Task FC, eNet+SVR",eNet_svr_set5,0.422003950379273,0.249373264643336,0.454239422165829,0.390481655593845,0.193203807306856,0.256775113225261,0.426296226807726,0.411781959161483
"Stacked: All excluding Task FC, eNet+SVR",eNet_svr_set6,0.398109340108041,0.238613598582495,0.362296156625054,0.391454670576026,0.181151140286547,0.188249050197801,0.39773677483725,0.379196160591506
"Stacked: All excluding Task Contrast, eNet+SVR",eNet_svr_set7,0.220461985001147,0.143174922237129,0.298240967505078,0.296677008428004,0.09034326110474,0.272613172260413,0.283180140402291,0.233509582931984
"Stacked: Resting and Task FC, eNet+SVR",eNet_svr_set8,0.242743454532089,0.126915934713091,0.316552366755523,0.27225930675154,0.103318497418783,0.268263501064122,0.29550141386796,0.243553996384282
"Stacked: All, eNet+XGB",eNet_xgb_set1,0.414975733998676,0.234142960334302,0.426241159199335,0.384709764660654,0.177669030167203,0.279017661292091,0.400057295424779,0.39779116606775
"Stacked: Task Contrast, eNet+XGB",eNet_xgb_set2,0.342744371282556,0.23572922847053,0.359829096579644,0.266358124350851,0.116559259510027,0.180291087222962,0.338576269721495,0.382507029279205
"Stacked: Non Task, eNet+XGB",eNet_xgb_set3,0.031892716661169,0.087923896822035,0.13222413754971,0.21734875073448,0.065008860724774,0.128213579472349,0.06602583482191,0.10307986135283
"Stacked: Task FC, eNet+XGB",eNet_xgb_set4,0.268735330279941,0.147775627123687,0.312197472139098,0.290737196910292,0.080447500646093,0.247003023105969,0.278513821126715,0.272240670997884
"Stacked: Task Contrast & Task FC, eNet+XGB",eNet_xgb_set5,0.406018644240332,0.246228719481238,0.426481934682302,0.344672679611851,0.17096009631572,0.237730287849244,0.406778596273441,0.409869173126198
"Stacked: All excluding Task FC, eNet+XGB",eNet_xgb_set6,0.365919868156194,0.220045608628213,0.338204568014916,0.351488383792666,0.158954101034327,0.209203045182761,0.36999988817556,0.340774497856599
"Stacked: All excluding Task Contrast, eNet+XGB",eNet_xgb_set7,0.24424242331404,0.15707847940276,0.299240623088981,0.316643770514708,0.118215675024149,0.260541987430751,0.23068492528219,0.240226118276297
"Stacked: Resting and Task FC, eNet+XGB",eNet_xgb_set8,0.26156265391953,0.158430605441109,0.310895484408626,0.277899100681884,0.090167005468761,0.249517331337175,0.277174660760438,0.261748148538894
"Stacked: All, RF+eNet",rf_eNet_set1,0.225880450394815,0.138188444429772,0.193058588455282,0.18542022677103,0.15542253529305,0.18935491013778,0.214290094438414,0.18945938770433
"Stacked: Task Contrast, RF+eNet",rf_eNet_set2,0.291679796846612,0.170043050996261,0.217005476597232,0.22961362713534,0.219706017924034,0.157959368677307,0.248846470058104,0.229328742701843
"Stacked: Non Task, RF+eNet",rf_eNet_set3,0.072707102206136,0.051827389898569,0.052308554975281,0.096642903555258,0.114294473362688,0.162657083067893,0.118994221810638,0.053577456905102
"Stacked: Task FC, RF+eNet",rf_eNet_set4,0.20799435973047,0.095499226791693,0.189602972234058,0.138376957869621,0.052626286106409,0.192128963124164,0.209420092647307,0.16402308947796
"Stacked: Task Contrast & Task FC, RF+eNet",rf_eNet_set5,0.253589771528243,0.149884626272104,0.211922790189218,0.200102635772763,0.156465585112825,0.193561092009608,0.251656188433129,0.216669789326184
"Stacked: All excluding Task FC, RF+eNet",rf_eNet_set6,0.229679792978021,0.150147979377349,0.182103159504431,0.197699372123305,0.198846730895612,0.174886272588144,0.19681044524937,0.181614549391626
"Stacked: All excluding Task Contrast, RF+eNet",rf_eNet_set7,0.175313207975659,0.093082250021405,0.160101816797797,0.136892812307314,0.085998326716026,0.188583441715454,0.171276209193039,0.138790554016144
"Stacked: Resting and Task FC, RF+eNet",rf_eNet_set8,0.192036029740906,0.09203066892029,0.173208898040262,0.124700906611592,0.065188077762066,0.196535304288904,0.201724330431904,0.145014661093142
"Stacked: All, RF+RF",rf_rf_set1,0.206047370534452,0.128571146554708,0.180771595857911,0.176259796064172,0.127075662824334,0.176967325407076,0.205470692456082,0.180621990534764
"Stacked: Task Contrast, RF+RF",rf_rf_set2,0.293538490426353,0.159838473677752,0.232883519968281,0.212696828775447,0.1992964670705,0.129796222894615,0.228670242991876,0.202227236402702
"Stacked: Non Task, RF+RF",rf_rf_set3,0.065145647524202,0.034972019744047,0.047131429185976,0.075078521981982,0.099472495986141,0.162150789006552,0.104600544280702,0.055439273576455
"Stacked: Task FC, RF+RF",rf_rf_set4,0.212696161139156,0.10486042776877,0.201761735515357,0.171232637879868,0.051769792019143,0.181263015094676,0.239347349185004,0.183533909584716
"Stacked: Task Contrast & Task FC, RF+RF",rf_rf_set5,0.24576451296327,0.141488242703331,0.203007798679056,0.206642716989236,0.128303442274791,0.171108113332966,0.248143686439512,0.202644701148392
"Stacked: All excluding Task FC, RF+RF",rf_rf_set6,0.205697098611914,0.138264549895389,0.182111427245442,0.171414533302342,0.17535410711891,0.159843545257275,0.162346872389584,0.162801415133586
"Stacked: All excluding Task Contrast, RF+RF",rf_rf_set7,0.166947009508953,0.096197212974085,0.168268653220143,0.138652130981779,0.074199012868607,0.186205042690059,0.190002898905997,0.156962447845689
"Stacked: Resting and Task FC, RF+RF",rf_rf_set8,0.170245040251745,0.095126648960889,0.171183521597458,0.131356162629337,0.062503253344891,0.190434485706252,0.213705295412658,0.145952455254914
"Stacked: All, RF+SVR",rf_svr_set1,0.217087050803222,0.125358564065566,0.200927450040233,0.192599462699864,0.174674868784364,0.164297141867722,0.18882275758284,0.177038379355102
"Stacked: Task Contrast, RF+SVR",rf_svr_set2,0.27609837044301,0.154347331008949,0.224803890372538,0.213207887345753,0.216259669842164,0.139758650526482,0.225775202714862,0.199502230058625
"Stacked: Non Task, RF+SVR",rf_svr_set3,0.085837217812554,0.037444987007413,0.056877811293891,0.0925333964972,0.11647564771812,0.166371472131535,0.128564514297299,0.048495480220758
"Stacked: Task FC, RF+SVR",rf_svr_set4,0.202281042164412,0.083100825975878,0.200963837163162,0.153159899039317,0.037297726122584,0.18022825601059,0.24032396184016,0.187241192947077
"Stacked: Task Contrast & Task FC, RF+SVR",rf_svr_set5,0.238003480310884,0.13918297876295,0.204235302092512,0.208424544128323,0.159202799161094,0.158836694031347,0.246829213260771,0.207348391625417
"Stacked: All excluding Task FC, RF+SVR",rf_svr_set6,0.20960295136756,0.127522339733339,0.181341506235715,0.185552983419214,0.201504095375354,0.169238732408015,0.172449301362096,0.153177863510739
"Stacked: All excluding Task Contrast, RF+SVR",rf_svr_set7,0.169459055450221,0.074005050064716,0.169655274796272,0.138349579578823,0.101420525887001,0.189076344656787,0.185512568069146,0.142304688171302
"Stacked: Resting and Task FC, RF+SVR",rf_svr_set8,0.176672387582771,0.074426681472791,0.184217601530327,0.129347845590796,0.056716304440767,0.185876267496623,0.220656117203978,0.157140198148699
"Stacked: All, RF+XGB",rf_xgb_set1,0.190023365596648,0.111412675474074,0.165856799337432,0.170831169383501,0.118354921698017,0.150128956519736,0.15506717212476,0.174099342461662
"Stacked: Task Contrast, RF+XGB",rf_xgb_set2,0.267094326209576,0.139358262588543,0.22339371421447,0.2029540759685,0.18267900300516,0.098774012433319,0.192964024222317,0.184379861599913
"Stacked: Non Task, RF+XGB",rf_xgb_set3,0.067577511036511,0.02422577896099,0.046270493835217,0.064221112274514,0.103816294273055,0.151654306652366,0.082855175482683,0.066844087905334
"Stacked: Task FC, RF+XGB",rf_xgb_set4,0.216514203267495,0.115576189665965,0.210193692144869,0.168100885242082,0.049227601133386,0.17474194391398,0.242707197716827,0.197281463620215
"Stacked: Task Contrast & Task FC, RF+XGB",rf_xgb_set5,0.23351315847064,0.135176821016532,0.185619039759352,0.208889138705634,0.136996205867058,0.145157467073173,0.233600098227895,0.203773731060696
"Stacked: All excluding Task FC, RF+XGB",rf_xgb_set6,0.174436676926866,0.103557304346684,0.16700079203194,0.158615360712778,0.170028361879864,0.152230442699101,0.104596340407095,0.148679829139985
"Stacked: All excluding Task Contrast, RF+XGB",rf_xgb_set7,0.153124207691094,0.081077326098713,0.155084493746413,0.134888670257953,0.082723387371466,0.151294741928125,0.166020377547422,0.165287041464489
"Stacked: Resting and Task FC, RF+XGB",rf_xgb_set8,0.15281179624132,0.086009804593059,0.16717070156859,0.126265903562225,0.058600850701759,0.182951398230183,0.203194585645593,0.143973236867709
"Stacked: All, SVR+eNet",svr_eNet_set1,0.25330071447678,0.105507477102429,0.192782521812964,0.079472456687086,0.160222948110025,0.266957861385761,0.31386742170416,0.139935475498946
"Stacked: Task Contrast, SVR+eNet",svr_eNet_set2,0.256151986366475,0.109685315118433,0.145520226369274,0.083425548275844,0.1482108375587,0.105400551570051,0.237650717911041,0.065767131873895
"Stacked: Non Task, SVR+eNet",svr_eNet_set3,0.060315169624712,-0.009959405308221,0.1064303481396,0.208660218778214,0.022389568942993,0.017902888118599,0.059419162430093,0.060357262017235
"Stacked: Task FC, SVR+eNet",svr_eNet_set4,0.203452803181372,0.022385404630065,0.271018656282371,0.240597898799467,-0.010022030294071,0.334301337556062,0.271052537804824,0.265461646664611
"Stacked: Task Contrast & Task FC, SVR+eNet",svr_eNet_set5,0.264855765793865,0.105760902005426,0.190996466397768,0.079472456687086,0.143500628430789,0.268783712258378,0.349215079512368,0.128789690195832
"Stacked: All excluding Task FC, SVR+eNet",svr_eNet_set6,0.249610539040108,0.124000465136372,0.165363433381271,0.083425548275844,0.166648794703721,0.160454826537947,0.234629172450237,0.099622097329888
"Stacked: All excluding Task Contrast, SVR+eNet",svr_eNet_set7,0.195298725669433,0.031917677212037,0.238932884352323,0.287041716693919,0.075980126140981,0.320193341980817,0.257822382595487,0.22926334315712
"Stacked: Resting and Task FC, SVR+eNet",svr_eNet_set8,0.178892351923664,0.031917677212037,0.269096407166317,0.231424090837893,-0.01506794107503,0.333175491468288,0.237337498729001,0.233709681016609
"Stacked: All, SVR+RF",svr_rf_set1,0.232766946438435,0.009625497299151,0.241917050892586,0.077020780801609,0.169877219287548,0.290595667055114,0.269677647423248,0.100369523172915
"Stacked: Task Contrast, SVR+RF",svr_rf_set2,0.209273096811198,0.003514806765647,0.138693277908889,0.074452421922764,0.077346727864188,0.037232011460376,0.262961853918319,0.02144909258373
"Stacked: Non Task, SVR+RF",svr_rf_set3,-0.024552303359948,-0.061005437734151,0.039083971540751,0.146108324684125,-0.075377641586813,-0.017577925932047,-0.075888504459919,-0.034246102075932
"Stacked: Task FC, SVR+RF",svr_rf_set4,0.181763721713355,-0.048415030283697,0.259146006024463,0.184618143980324,-0.139287595074503,0.295155583216362,0.167985678245552,0.209267411972963
"Stacked: Task Contrast & Task FC, SVR+RF",svr_rf_set5,0.209924318421626,0.014945038090259,0.242884065805274,0.075908699095309,0.165641888130676,0.293970474475937,0.263837343727981,0.092208275866977
"Stacked: All excluding Task FC, SVR+RF",svr_rf_set6,0.168263536180649,0.009695704929499,0.157328590835352,0.077512128960639,0.083490182442346,0.06639775731394,0.258582587280959,0.048998179328974
"Stacked: All excluding Task Contrast, SVR+RF",svr_rf_set7,0.189335619090839,-0.033238645628197,0.279323300367195,0.291892976342952,-0.027364272538626,0.266517929472515,0.183838149953934,0.228871134682557
