name,label,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4
"Stacked: Task Contrast, SVR+XGB",svr_xgb_set2,0.431809459114452,0.578367805208473,0.383996615904301,0.463660655476919,0.321299764608876
"Stacked: Non Task, SVR+XGB",svr_xgb_set3,0.473815558952404,0.373081877113755,0.302424816391078,0.36980265491253,0.368914232821645
"Stacked: Task FC, SVR+XGB",svr_xgb_set4,0.441567709354853,0.382155270423081,0.35698862412421,0.40236343334068,0.380334646636574
"Stacked: Task Contrast & Task FC, SVR+XGB",svr_xgb_set5,0.446373035332811,0.496229954767908,0.396826857357894,0.475469009471371,0.30263319932216
"Stacked: All excluding Task FC, SVR+XGB",svr_xgb_set6,0.491478337343278,0.476949354413305,0.391971734482451,0.416606030360724,0.33000125761
"Stacked: All excluding Task Contrast, SVR+XGB",svr_xgb_set7,0.521772173331398,0.410777654920618,0.406008308923733,0.3582459463071,0.526865843853564
"Stacked: Resting and Task FC, SVR+XGB",svr_xgb_set8,0.47869492523384,0.41123374481255,0.401908989175596,0.496109212474101,0.476157803216445
"Stacked: All, XGB+eNet",xgb_eNet_set1,0.583291365616126,0.581834373142452,0.566133794467445,0.565552462016994,0.494032368211771
"Stacked: Task Contrast, XGB+eNet",xgb_eNet_set2,0.524599895598472,0.548729718314308,0.413164564539458,0.493033619202717,0.286404195242006
"Stacked: Non Task, XGB+eNet",xgb_eNet_set3,0.518514544775678,0.226369891249823,0.538091385404774,0.320185195632449,0.392751481436004
"Stacked: Task FC, XGB+eNet",xgb_eNet_set4,0.405928962019972,0.283547290599419,0.382509999610014,0.345041911660017,0.227763668771877
"Stacked: Task Contrast & Task FC, XGB+eNet",xgb_eNet_set5,0.538782347182331,0.549718834211971,0.471492018617658,0.558330703250156,0.346624738270672
