name,label,Fold_0,Fold_1,Fold_2,Fold_3,Fold_4,Fold_5,Fold_6
"Stacked: Task Contrast & Task FC, RF+SVR",rf_svr_set5,0.165355001784782,0.151147375090049,0.10407704788905,0.096148113829788,0.145127008595133,0.089606174538662,0.176476115193071
"Stacked: All excluding Task FC, RF+SVR",rf_svr_set6,0.160861342437146,0.112329492456437,0.166161818013467,0.114652461278699,0.155061505902413,0.128130341449612,0.15244092016627
"Stacked: All excluding Task Contrast, RF+SVR",rf_svr_set7,0.104218173725127,0.099053216439626,0.087111838207478,0.069336572860939,0.111023873203944,0.035765773520613,0.130062173817991
"Stacked: Resting and Task FC, RF+SVR",rf_svr_set8,0.113417539420446,0.094777099340941,0.048961077672502,0.069617530983142,0.120000525006627,0.03011661742014,0.111222690879697
"Stacked: All, RF+XGB",rf_xgb_set1,0.139807996045885,0.126739466820451,0.119556629352631,0.103873730842798,0.12848976169713,0.098799533746207,0.139688426178633
"Stacked: Task Contrast, RF+XGB",rf_xgb_set2,0.123152372247606,0.10140631313266,0.147545860345018,0.084831639509942,0.160013126476521,0.078111575421193,0.12966213696234
"Stacked: Non Task, RF+XGB",rf_xgb_set3,0.047855898380301,0.010133792615366,0.057477962886133,0.071205823717079,0.10718417262106,0.054144038140819,0.029454382160371
"Stacked: Task FC, RF+XGB",rf_xgb_set4,0.093918024315787,0.095138737940283,0.003225654092885,0.028698968536177,0.078742890324123,-0.061150590714725,0.126297534813468
"Stacked: Task Contrast & Task FC, RF+XGB",rf_xgb_set5,0.141825783808396,0.14472675242364,0.105264722840702,0.104323473398916,0.124700293216562,0.061031002498666,0.161772475551781
"Stacked: All excluding Task FC, RF+XGB",rf_xgb_set6,0.141617629290379,0.101087153496086,0.133129484659567,0.096589767317248,0.123424774024898,0.088868100111141,0.120110520206701
"Stacked: All excluding Task Contrast, RF+XGB",rf_xgb_set7,0.100758008615606,0.079968152154255,0.068338144205324,0.070215927741778,0.090650843844385,0.040419642506052,0.088874017928934
"Stacked: Resting and Task FC, RF+XGB",rf_xgb_set8,0.103678862828275,0.077197657064456,0.05632557631582,0.083525911095385,0.106561745187983,0.035159161815008,0.096357201967602
"Stacked: All, SVR+eNet",svr_eNet_set1,0.212780401975248,0.215320217803535,0.329999103430812,0.250921770068137,0.146596044008853,0.286584370846556,0.295485169201584
"Stacked: Task Contrast, SVR+eNet",svr_eNet_set2,0.154724692958536,0.069842191031749,0.330140953436222,0.232963630072537,0.086617731141269,0.18811046554317,0.213312367153595
"Stacked: Non Task, SVR+eNet",svr_eNet_set3,-0.127278104083848,0.02146633709461,0.127066322240056,0.127243237036772,0.235041859841228,0.039520133934858,0.070892718662303
"Stacked: Task FC, SVR+eNet",svr_eNet_set4,0.055819845258622,0.105778206143355,0.041211435239809,0.07387184700088,0.127273286016332,-0.109730204038589,0.149055957868003
"Stacked: Task Contrast & Task FC, SVR+eNet",svr_eNet_set5,0.235015273531238,0.136008829261681,0.315727899161655,0.265242316425439,0.096676213327566,0.160572520107135,0.28188971242981
"Stacked: All excluding Task FC, SVR+eNet",svr_eNet_set6,0.078979574088055,0.136805184763656,0.383538530051526,0.27485770226693,0.12984493807823,0.251836157484166,0.281109712047354
"Stacked: All excluding Task Contrast, SVR+eNet",svr_eNet_set7,-0.075629760335775,0.086390630773236,0.177816641982904,0.139469748343936,0.264648463321435,0.036343849821725,0.151771335661343
"Stacked: Resting and Task FC, SVR+eNet",svr_eNet_set8,-0.093903696670775,0.079302037058418,0.105272105449155,0.120520286580856,0.235708402429481,-0.016212584915147,0.106820210188813
"Stacked: All, SVR+RF",svr_rf_set1,0.024234522876335,0.11106073610236,0.231200531775226,0.132973315425827,0.108389069551076,0.178448668979238,0.241153159286376
"Stacked: Task Contrast, SVR+RF",svr_rf_set2,0.087758962093478,0.041078224271547,0.273339830147642,0.225732254344468,0.048786337086051,0.158521045019999,0.209161575428465
"Stacked: Non Task, SVR+RF",svr_rf_set3,-0.250184273643191,-0.047796318328447,0.084039447316212,0.036472456485144,0.185357162974183,-0.108426187486953,0.020202349245255
"Stacked: Task FC, SVR+RF",svr_rf_set4,0.045771315657382,0.026936128241926,0.048902964643323,0.055971492708636,0.084785666292498,-0.213987376651946,0.12098002352536
"Stacked: Task Contrast & Task FC, SVR+RF",svr_rf_set5,0.205121313304722,0.106284627967457,0.274795103272989,0.223178493365983,0.052142390615974,0.082634536717133,0.289559001646405
"Stacked: All excluding Task FC, SVR+RF",svr_rf_set6,0.038688995456333,0.148637839972081,0.311685859647536,0.266629933817423,0.091078788860879,0.21286349263434,0.29930932925568
"Stacked: All excluding Task Contrast, SVR+RF",svr_rf_set7,-0.122562911782785,0.052106429101428,0.152736762743174,0.017510321973334,0.185297013952522,-0.005148444517129,0.127476442024862
"Stacked: Resting and Task FC, SVR+RF",svr_rf_set8,-0.225396945650515,0.04389071135082,0.109441607990614,0.0416859379791,0.203777384689829,-0.065468205539218,0.041993514777692
"Stacked: All, SVR+SVR",svr_svr_set1,0.178813497403849,0.202915328466416,0.289394376010131,0.222824621622863,0.128118107600785,0.252115048570998,0.248414637394443
"Stacked: Task Contrast, SVR+SVR",svr_svr_set2,0.130622943071748,0.047233654576539,0.342716273145276,0.212634647649088,0.070961680420834,0.185884498983466,0.234180567830999
"Stacked: Non Task, SVR+SVR",svr_svr_set3,-0.162969328769693,0.027843602292876,0.104572614310337,0.125950995682602,0.210098629876127,-0.031868229398599,0.051858637424918
"Stacked: Task FC, SVR+SVR",svr_svr_set4,0.063773450698313,0.107063768506299,0.034103762233146,0.068601105676512,0.105742939081202,-0.158319913979519,0.143635505455393
"Stacked: Task Contrast & Task FC, SVR+SVR",svr_svr_set5,0.226430885843107,0.121542244383567,0.322952478697822,0.239930315528657,0.082475519855717,0.127231026284669,0.278262677105913
"Stacked: All excluding Task FC, SVR+SVR",svr_svr_set6,0.045987512058277,0.127466018155026,0.380149099907281,0.253479731039387,0.110335261835582,0.205127889798212,0.283068200412414
"Stacked: All excluding Task Contrast, SVR+SVR",svr_svr_set7,-0.117868858463528,0.097687892815711,0.176722511764843,0.121810448009473,0.244388189002518,-0.025452621993921,0.142279974247859
"Stacked: Resting and Task FC, SVR+SVR",svr_svr_set8,-0.156069737244865,0.087918776165035,0.110340297818551,0.099550937066852,0.215821511860043,-0.038911873997146,0.091408046288301
"Stacked: All, SVR+XGB",svr_xgb_set1,0.071534804145985,0.155881600780769,0.28076249523701,0.179282578578034,0.103424921099674,0.25843417196485,0.246435855165961
"Stacked: Task Contrast, SVR+XGB",svr_xgb_set2,0.096077295647817,0.037951803703818,0.272435111341522,0.233364689207063,0.048019288843869,0.153491604519999,0.165957260685254
"Stacked: Non Task, SVR+XGB",svr_xgb_set3,-0.186253180828904,0.014533995404828,0.085837666838042,0.094751012923145,0.194622029305318,-0.037338895204631,0.042044022693962
"Stacked: Task FC, SVR+XGB",svr_xgb_set4,0.043796359107434,0.079874307590818,0.050291187795219,0.032608187322271,0.097314839348495,-0.168804163217039,0.116534869073263
"Stacked: Task Contrast & Task FC, SVR+XGB",svr_xgb_set5,0.168514364696341,0.092018192791736,0.292381321414818,0.222497950640854,0.057749578316797,0.125242775762447,0.250584400375651
"Stacked: All excluding Task FC, SVR+XGB",svr_xgb_set6,0.019686273372557,0.086543407607172,0.337129746335727,0.262391260521517,0.085456384657011,0.152375302197584,0.263928369910137
"Stacked: All excluding Task Contrast, SVR+XGB",svr_xgb_set7,-0.150593607001857,0.045743059869606,0.127704116610686,0.035489628179242,0.194933368959492,-0.002659351015508,0.111686653087556
"Stacked: Resting and Task FC, SVR+XGB",svr_xgb_set8,-0.16993898375713,0.064574706663074,0.07988178495256,0.034214207748483,0.181293005839105,-0.08061203989068,0.043717643469161
"Stacked: All, XGB+eNet",xgb_eNet_set1,0.180923916626295,0.154693298572099,0.067192273163478,0.108450075364407,0.183078971611927,0.040567581072211,0.138157638372187
"Stacked: Task Contrast, XGB+eNet",xgb_eNet_set2,0.089965925707314,0.013750771401977,-0.01881384805117,0.086346896462334,0.146527838658314,-0.050257674824259,0.092537033256815
"Stacked: Non Task, XGB+eNet",xgb_eNet_set3,-0.047286723830206,-0.03387241637115,3.51925771525652E-05,0.024756765097694,0.143867164878776,0.059058657725078,-0.021297487065245
"Stacked: Task FC, XGB+eNet",xgb_eNet_set4,0.076987605648258,0.034748849035963,-0.021234475124941,-0.073798998047164,0.035794866226198,-0.161452827668767,0.124455138214442
"Stacked: Task Contrast & Task FC, XGB+eNet",xgb_eNet_set5,0.206635285072542,0.108753567193292,0.056083349244251,0.080134637261095,0.161398067941356,0.006155079939071,0.104038236799616
"Stacked: All excluding Task FC, XGB+eNet",xgb_eNet_set6,0.115882726814506,0.036150261471214,-0.01881384805117,0.116972116472435,0.186411798348043,0.018079570795035,0.14064572082441
"Stacked: All excluding Task Contrast, XGB+eNet",xgb_eNet_set7,0.095628543061555,-0.027759607985351,-0.021234475124941,0.029040369508797,0.135408143132097,-0.003033289211238,-0.006510100696542
"Stacked: Resting and Task FC, XGB+eNet",xgb_eNet_set8,0.083412584991632,0.003582908106542,-0.021234475124941,0.029723273642467,0.130096597604033,-0.057535456786065,-0.006506582774429
"Stacked: All, XGB+RF",xgb_rf_set1,-0.023002867774645,0.148743489188795,0.017523336896292,-0.13682122970046,0.166208072515007,-0.102956565789223,0.083746338654828
"Stacked: Task Contrast, XGB+RF",xgb_rf_set2,0.054442614175461,0.00436315459411,-0.052459942686382,-0.136879392598979,0.03584450303462,-0.143410148481524,0.040671699650269
"Stacked: Non Task, XGB+RF",xgb_rf_set3,-0.062258419296696,-0.083101787429333,-0.107381933461084,-0.015415324384251,0.131249595879306,-0.002065601591594,-0.051202328472238
"Stacked: Task FC, XGB+RF",xgb_rf_set4,0.058995191198878,0.072149225704897,-0.031996762378112,-0.107420294134114,-0.020894440184834,-0.263291815893698,0.089367253468716
"Stacked: Task Contrast & Task FC, XGB+RF",xgb_rf_set5,0.19693218987154,0.049167694186081,0.014661103881237,-0.13654615477303,0.06229130916702,-0.029767028463225,0.03812651140073
"Stacked: All excluding Task FC, XGB+RF",xgb_rf_set6,0.073474837513984,0.007382228097365,-0.048941769797369,-0.135314445697284,0.056671536472794,-0.125128296664654,0.079127376623158
